Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Bird	Experiment	Signal Type	Stim Type	Response	Overlapping	Notes
1	Waveform 1	1	310	311.7717298	0	22050	KLbK	A	S	F			
1	Spectrogram 1	1	310	311.7717298	0	22050	KLbK	A	S	F			
2	Waveform 1	1	321.1259678	322.8605285	0	22050	KLbK	A	S	F			
2	Spectrogram 1	1	321.1259678	322.8605285	0	22050	KLbK	A	S	F			
3	Waveform 1	1	332.9457598	334.6679308	0	22050	KLbK	A	S	F			
3	Spectrogram 1	1	332.9457598	334.6679308	0	22050	KLbK	A	S	F			
4	Waveform 1	1	343.9106612	345.6328322	0	22050	KLbK	A	S	F			
4	Spectrogram 1	1	343.9106612	345.6328322	0	22050	KLbK	A	S	F			
5	Waveform 1	1	355.6685047	357.4278448	0	22050	KLbK	A	S	F			
5	Spectrogram 1	1	355.6685047	357.4278448	0	22050	KLbK	A	S	F			
6	Waveform 1	1	367.3296627	369.0818336	0	22050	KLbK	A	S	F			
6	Spectrogram 1	1	367.3296627	369.0818336	0	22050	KLbK	A	S	F			
7	Waveform 1	1	378.3508174	380.2081186	0	22050	KLbK	A	S	F			
7	Spectrogram 1	1	378.3508174	380.2081186	0	22050	KLbK	A	S	F			
8	Waveform 1	1	390.3027805	391.9673428	0	22050	KLbK	A	S	F			
8	Spectrogram 1	1	390.3027805	391.9673428	0	22050	KLbK	A	S	F			
9	Waveform 1	1	401.2012834	402.9359326	0	22050	KLbK	A	S	F			
9	Spectrogram 1	1	401.2012834	402.9359326	0	22050	KLbK	A	S	F			
10	Waveform 1	1	413.0459586	414.7280426	0	22050	KLbK	A	S	F			
10	Spectrogram 1	1	413.0459586	414.7280426	0	22050	KLbK	A	S	F			
11	Waveform 1	1	425.1534595	427.8518027	0	22050	KLbK	A	S	S			
11	Spectrogram 1	1	425.1534595	427.8518027	0	22050	KLbK	A	S	S			
12	Waveform 1	1	437.5331883	440.0913578	0	22050	KLbK	A	S	S			
12	Spectrogram 1	1	437.5331883	440.0913578	0	22050	KLbK	A	S	S			
13	Waveform 1	1	449.9035147	452.5843362	0	22050	KLbK	A	S	S			
13	Spectrogram 1	1	449.9035147	452.5843362	0	22050	KLbK	A	S	S			
14	Waveform 1	1	462.3264063	464.9020975	0	22050	KLbK	A	S	S			
14	Spectrogram 1	1	462.3264063	464.9020975	0	22050	KLbK	A	S	S			
15	Waveform 1	1	475.1172538	477.6403799	0	22050	KLbK	A	S	S			
15	Spectrogram 1	1	475.1172538	477.6403799	0	22050	KLbK	A	S	S			
16	Waveform 1	1	487.4525367	490.0282279	0	22050	KLbK	A	S	S			
16	Spectrogram 1	1	487.4525367	490.0282279	0	22050	KLbK	A	S	S			
17	Waveform 1	1	499.7527763	502.4511195	0	22050	KLbK	A	S	S			
17	Spectrogram 1	1	499.7527763	502.4511195	0	22050	KLbK	A	S	S			
18	Waveform 1	1	512.1055812	514.7163158	0	22050	KLbK	A	S	S			
18	Spectrogram 1	1	512.1055812	514.7163158	0	22050	KLbK	A	S	S			
19	Waveform 1	1	524.4934293	527.0691205	0	22050	KLbK	A	S	S			
19	Spectrogram 1	1	524.4934293	527.0691205	0	22050	KLbK	A	S	S			
20	Waveform 1	1	536.8111907	539.4744904	0	22050	KLbK	A	S	S			
20	Spectrogram 1	1	536.8111907	539.4744904	0	22050	KLbK	A	S	S			
21	Waveform 1	1	549.251604	551.4593393	0	22050	KLbK	A	S	C			
21	Spectrogram 1	1	549.251604	551.4593393	0	22050	KLbK	A	S	C			
22	Waveform 1	1	561.6599747	563.9892419	0	22050	KLbK	A	S	C			
22	Spectrogram 1	1	561.6599747	563.9892419	0	22050	KLbK	A	S	C			
23	Waveform 1	1	574.0249144	576.2055049	0	22050	KLbK	A	S	C			
23	Spectrogram 1	1	574.0249144	576.2055049	0	22050	KLbK	A	S	C			
24	Waveform 1	1	586.4146335	588.7191213	0	22050	KLbK	A	S	C			
24	Spectrogram 1	1	586.4146335	588.7191213	0	22050	KLbK	A	S	C			
25	Waveform 1	1	598.9778087	601.1831787	0	22050	KLbK	A	S	C			
25	Spectrogram 1	1	598.9778087	601.1831787	0	22050	KLbK	A	S	C			
26	Waveform 1	1	611.4418662	613.7215745	0	22050	KLbK	A	S	C			
26	Spectrogram 1	1	611.4418662	613.7215745	0	22050	KLbK	A	S	C			
27	Waveform 1	1	624.0050414	626.3838674	0	22050	KLbK	A	S	C			
27	Spectrogram 1	1	624.0050414	626.3838674	0	22050	KLbK	A	S	C			
28	Waveform 1	1	636.6425549	638.7488071	0	22050	KLbK	A	S	C			
28	Spectrogram 1	1	636.6425549	638.7488071	0	22050	KLbK	A	S	C			
29	Waveform 1	1	648.9827149	651.188085	0	22050	KLbK	A	S	C			
29	Spectrogram 1	1	648.9827149	651.188085	0	22050	KLbK	A	S	C			
30	Waveform 1	1	661.5211107	663.627363	0	22050	KLbK	A	S	C			
30	Spectrogram 1	1	661.5211107	663.627363	0	22050	KLbK	A	S	C			
