Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Bird	Experiment	Signal Type	Stim Type	Response	Overlapping	Notes
1	Waveform 1	1	58.065000000	302.116250577	0.0	22050.0	KDK	A					Pretrial
1	Spectrogram 1	1	58.065000000	302.116250577	0.0	22050.0	KDK	A					Pretrial
2	Waveform 1	1	302.383000000	304.755266915	0.0	22050.0	KDK	A	S	S			
2	Spectrogram 1	1	302.383000000	304.755266915	0.0	22050.0	KDK	A	S	S			
3	Waveform 1	1	314.652962816	316.971881129	0.0	22050.0	KDK	A	S	S			
3	Spectrogram 1	1	314.652962816	316.971881129	0.0	22050.0	KDK	A	S	S			
4	Waveform 1	1	327.076031594	329.501097576	0.0	22050.0	KDK	A	S	S			
4	Spectrogram 1	1	327.076031594	329.501097576	0.0	22050.0	KDK	A	S	S			
5	Waveform 1	1	339.371272801	341.902486452	0.0	22050.0	KDK	A	S	S			
5	Spectrogram 1	1	339.371272801	341.902486452	0.0	22050.0	KDK	A	S	S			
6	Waveform 1	1	351.759362754	354.274245994	0.0	22050.0	KDK	A	S	S			
6	Spectrogram 1	1	351.759362754	354.274245994	0.0	22050.0	KDK	A	S	S			
7	Waveform 1	1	364.338041726	366.754942502	0.0	22050.0	KDK	A	S	S			
7	Spectrogram 1	1	364.338041726	366.754942502	0.0	22050.0	KDK	A	S	S			
8	Waveform 1	1	376.744780093	379.406637029	0.0	22050.0	KDK	A	S	S			
8	Spectrogram 1	1	376.744780093	379.406637029	0.0	22050.0	KDK	A	S	S			
9	Waveform 1	1	389.314796148	391.764357746	0.0	22050.0	KDK	A	S	S			
9	Spectrogram 1	1	389.314796148	391.764357746	0.0	22050.0	KDK	A	S	S			
10	Waveform 1	1	401.909334238	404.481373915	0.0	22050.0	KDK	A	S	S			
10	Spectrogram 1	1	401.909334238	404.481373915	0.0	22050.0	KDK	A	S	S			
11	Waveform 1	1	414.282914072	416.724310465	0.0	22050.0	KDK	A	S	S			
11	Spectrogram 1	1	414.282914072	416.724310465	0.0	22050.0	KDK	A	S	S			
12	Waveform 1	1	426.901974196	429.408692231	0.0	22050.0	KDK	A	C	C			
12	Spectrogram 1	1	426.901974196	429.408692231	0.0	22050.0	KDK	A	C	C			
13	Waveform 1	1	438.664132635	440.787086020	0.0	22050.0	KDK	A	S	C			
13	Spectrogram 1	1	438.664132635	440.787086020	0.0	22050.0	KDK	A	S	C			
14	Waveform 1	1	450.214022154	452.336975539	0.0	22050.0	KDK	A	S	C			
14	Spectrogram 1	1	450.214022154	452.336975539	0.0	22050.0	KDK	A	S	C			
15	Waveform 1	1	462.245605951	464.025620712	0.0	22050.0	KDK	A	S	C			
15	Spectrogram 1	1	462.245605951	464.025620712	0.0	22050.0	KDK	A	S	C			
16	Waveform 1	1	473.860292983	475.893429109	0.0	22050.0	KDK	A	S	C			
16	Spectrogram 1	1	473.860292983	475.893429109	0.0	22050.0	KDK	A	S	C			
17	Waveform 1	1	485.833127006	487.671473084	0.0	22050.0	KDK	A	S	C			
17	Spectrogram 1	1	485.833127006	487.671473084	0.0	22050.0	KDK	A	S	C			
18	Waveform 1	1	497.409629607	499.426435323	0.0	22050.0	KDK	A	S	C			
18	Spectrogram 1	1	497.409629607	499.426435323	0.0	22050.0	KDK	A	S	C			
19	Waveform 1	1	509.530612206	511.171818476	0.0	22050.0	KDK	A	S	C			
19	Spectrogram 1	1	509.530612206	511.171818476	0.0	22050.0	KDK	A	S	C			
20	Waveform 1	1	520.810997113	522.746150775	0.0	22050.0	KDK	A	S	C			
