Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Bird	Experiment	Signal Type	Stim Type	Response	Overlapping	Notes
1	Waveform 1	1	15.427307182	17.310281363	0.0	22050.0	KYK	Dawn	stim	f			
1	Spectrogram 1	1	15.427307182	17.310281363	0.0	22050.0	KYK	Dawn	stim	f			
2	Waveform 1	1	27.650118225	30.268226161	0.0	22050.0	KYK	Dawn	stim	s			
2	Spectrogram 1	1	27.650118225	30.268226161	0.0	22050.0	KYK	Dawn	stim	s			
3	Waveform 1	1	41.477851315	42.895373557	0.0	22050.0	KYK	Dawn	stim	s			
3	Spectrogram 1	1	41.477851315	42.895373557	0.0	22050.0	KYK	Dawn	stim	s			
4	Waveform 1	1	50.929614680	52.978226065	0.0	22050.0	KYK	Dawn	stim	c			
4	Spectrogram 1	1	50.929614680	52.978226065	0.0	22050.0	KYK	Dawn	stim	c			
5	Waveform 1	1	61.957274678	64.205082325	0.0	22050.0	KYK	Dawn	stim	c			
5	Spectrogram 1	1	61.957274678	64.205082325	0.0	22050.0	KYK	Dawn	stim	c			
6	Waveform 1	1	74.553059940	76.780155457	0.0	22050.0	KYK	Dawn	stim	s			
6	Spectrogram 1	1	74.553059940	76.780155457	0.0	22050.0	KYK	Dawn	stim	s			
7	Waveform 1	1	86.513820169	88.712898733	0.0	22050.0	KYK	Dawn	stim	c			
7	Spectrogram 1	1	86.513820169	88.712898733	0.0	22050.0	KYK	Dawn	stim	c			
8	Waveform 1	1	98.966320278	100.598873884	0.0	22050.0	KYK	Dawn	stim	f			
8	Spectrogram 1	1	98.966320278	100.598873884	0.0	22050.0	KYK	Dawn	stim	f			
9	Waveform 1	1	109.440974145	111.195360110	0.0	22050.0	KYK	Dawn	stim	s			
9	Spectrogram 1	1	109.440974145	111.195360110	0.0	22050.0	KYK	Dawn	stim	s			
10	Waveform 1	1	125.220593500	126.999345937	0.0	22050.0	KYK	Dawn	stim	s			
10	Spectrogram 1	1	125.220593500	126.999345937	0.0	22050.0	KYK	Dawn	stim	s			
11	Waveform 1	1	136.342688194	138.399218409	0.0	22050.0	KYK	Dawn	stim	s			
11	Spectrogram 1	1	136.342688194	138.399218409	0.0	22050.0	KYK	Dawn	stim	s			
12	Waveform 1	1	147.300291787	149.376315021	0.0	22050.0	KYK	Dawn	stim	s			
12	Spectrogram 1	1	147.300291787	149.376315021	0.0	22050.0	KYK	Dawn	stim	s			
13	Waveform 1	1	159.577611596	161.851953587	0.0	22050.0	KYK	Dawn	stim	c			
13	Spectrogram 1	1	159.577611596	161.851953587	0.0	22050.0	KYK	Dawn	stim	c			
14	Waveform 1	1	171.994765582	174.387553100	0.0	22050.0	KYK	Dawn	stim	s			
14	Spectrogram 1	1	171.994765582	174.387553100	0.0	22050.0	KYK	Dawn	stim	s			
15	Waveform 1	1	184.538025433	186.873127089	0.0	22050.0	KYK	Dawn	stim	s			
15	Spectrogram 1	1	184.538025433	186.873127089	0.0	22050.0	KYK	Dawn	stim	s			
16	Waveform 1	1	196.178254591	197.762075254	0.0	22050.0	KYK	Dawn	stim	f			
