Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Bird	Experiment	Signal Type	Stim Type	Response	Overlapping	Notes
1	Waveform 1	1	17.933943693	19.459927564	0.0	22050.0	OWO	Alt	R				
1	Spectrogram 1	1	17.933943693	19.459927564	0.0	22050.0	OWO	Alt	R				
2	Waveform 1	1	19.547126643	19.881389777	0.0	22050.0	OWO	Alt	C				
2	Spectrogram 1	1	19.547126643	19.881389777	0.0	22050.0	OWO	Alt	C				
3	Waveform 1	1	42.189820506	44.544195622	0.0	22050.0	OWO	Alt	S	S			
3	Spectrogram 1	1	42.189820506	44.544195622	0.0	22050.0	OWO	Alt	S	S			
4	Waveform 1	1	43.446940553	45.365320277	0.0	22050.0	OWO	Alt	R		Y	Y	
4	Spectrogram 1	1	43.446940553	45.365320277	0.0	22050.0	OWO	Alt	R		Y	Y	
5	Waveform 1	1	45.379853457	46.077446084	0.0	22050.0	OWO	Alt	C				
5	Spectrogram 1	1	45.379853457	46.077446084	0.0	22050.0	OWO	Alt	C				
6	Waveform 1	1	54.717421371	57.384259851	0.0	22050.0	OWO	Alt	S	S			
6	Spectrogram 1	1	54.717421371	57.384259851	0.0	22050.0	OWO	Alt	S	S			
7	Waveform 1	1	57.231661464	57.558658008	0.0	22050.0	OWO	Alt	C				
7	Spectrogram 1	1	57.231661464	57.558658008	0.0	22050.0	OWO	Alt	C				
8	Waveform 1	1	67.826349425	69.802861868	0.0	22050.0	OWO	Alt	S	S			
8	Spectrogram 1	1	67.826349425	69.802861868	0.0	22050.0	OWO	Alt	S	S			
9	Waveform 1	1	68.734673158	70.464121545	0.0	22050.0	OWO	Alt	R		Y	Y	
9	Spectrogram 1	1	68.734673158	70.464121545	0.0	22050.0	OWO	Alt	R		Y	Y	
10	Waveform 1	1	70.653052882	71.394245048	0.0	22050.0	OWO	Alt	C				
10	Spectrogram 1	1	70.653052882	71.394245048	0.0	22050.0	OWO	Alt	C				
11	Waveform 1	1	80.350615881	82.988388002	0.0	22050.0	OWO	Alt	S	S			
11	Spectrogram 1	1	80.350615881	82.988388002	0.0	22050.0	OWO	Alt	S	S			
12	Waveform 1	1	83.199119108	85.371829478	0.0	22050.0	OWO	Alt	?				
12	Spectrogram 1	1	83.199119108	85.371829478	0.0	22050.0	OWO	Alt	?				
13	Waveform 1	1	92.863683402	95.624987550	0.0	22050.0	OWO	Alt	S	S			
13	Spectrogram 1	1	92.863683402	95.624987550	0.0	22050.0	OWO	Alt	S	S			
14	Waveform 1	1	105.515238941	108.232943550	0.0	22050.0	OWO	Alt	S	S			
14	Spectrogram 1	1	105.515238941	108.232943550	0.0	22050.0	OWO	Alt	S	S			
15	Waveform 1	1	118.369836350	120.528013539	0.0	22050.0	OWO	Alt	S	S			
15	Spectrogram 1	1	118.369836350	120.528013539	0.0	22050.0	OWO	Alt	S	S			
16	Waveform 1	1	120.019352249	122.039464231	0.0	22050.0	OWO	Alt	R		Y	Y	
16	Spectrogram 1	1	120.019352249	122.039464231	0.0	22050.0	OWO	Alt	R		Y	Y	
17	Waveform 1	1	122.301061466	123.303850868	0.0	22050.0	OWO	Alt	C				
17	Spectrogram 1	1	122.301061466	123.303850868	0.0	22050.0	OWO	Alt	C				
18	Waveform 1	1	131.129968054	133.811339714	0.0	22050.0	OWO	Alt	S	S			
18	Spectrogram 1	1	131.129968054	133.811339714	0.0	22050.0	OWO	Alt	S	S			
19	Waveform 1	1	137.785980149	139.965957108	0.0	22050.0	OWO	Alt	R		Y		
19	Spectrogram 1	1	137.785980149	139.965957108	0.0	22050.0	OWO	Alt	R		Y		
20	Waveform 1	1	140.292953652	142.138667478	0.0	22050.0	OWO	Alt	C				
20	Spectrogram 1	1	140.292953652	142.138667478	0.0	22050.0	OWO	Alt	C				
21	Waveform 1	1	141.925099952	144.061477372	0.0	22050.0	OWO	Alt	?				
21	Spectrogram 1	1	141.925099952	144.061477372	0.0	22050.0	OWO	Alt	?				
22	Waveform 1	1	143.669081520	146.335920000	0.0	22050.0	OWO	Alt	?				
22	Spectrogram 1	1	143.669081520	146.335920000	0.0	22050.0	OWO	Alt	?				
24	Waveform 1	1	152.024082671	153.949728985	0.0	22050.0	OWO	Alt	S	S			
24	Spectrogram 1	1	152.024082671	153.949728985	0.0	22050.0	OWO	Alt	S	S			
25	Waveform 1	1	156.195283037	158.927520826	0.0	22050.0	OWO	Alt	R				
25	Spectrogram 1	1	156.195283037	158.927520826	0.0	22050.0	OWO	Alt	R				
