Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Bird	Experiment	Signal Type	Stim Type	Response	Overlapping	Notes
1	Waveform 1	1	136.7820856	138.4179432	0	22050	OWO	A	R				
1	Spectrogram 1	1	136.7820856	138.4179432	0	22050	OWO	A	R				
3	Waveform 1	1	231.6620863	233.3935831	0	22050	OWO	A	R				
3	Spectrogram 1	1	231.6620863	233.3935831	0	22050	OWO	A	R				
5	Waveform 1	1	292.98294	294.6282212	0	22050	OWO	A	R				
5	Spectrogram 1	1	292.98294	294.6282212	0	22050	OWO	A	R				
43	Waveform 1	1	354.0379627	356.0783987	0	22050	OWO	A	R		Y	Y	
43	Spectrogram 1	1	354.0379627	356.0783987	0	22050	OWO	A	R		Y	Y	
46	Waveform 1	1	379.1088751	381.3720348	0	22050	OWO	A	R		Y		
46	Spectrogram 1	1	379.1088751	381.3720348	0	22050	OWO	A	R		Y		
48	Waveform 1	1	392.8502058	394.6032565	0	22050	OWO	A	R		Y	Y	
48	Spectrogram 1	1	392.8502058	394.6032565	0	22050	OWO	A	R		Y	Y	
51	Waveform 1	1	416.4155899	419.2822588	0	22050	OWO	A	R		Y	Y	DM
51	Spectrogram 1	1	416.4155899	419.2822588	0	22050	OWO	A	R		Y	Y	DM
56	Waveform 1	1	440.846587	442.7864381	0	22050	OWO	A	R		Y	Y	SM
56	Spectrogram 1	1	440.846587	442.7864381	0	22050	OWO	A	R		Y	Y	SM
60	Waveform 1	1	465.4971156	467.314828	0	22050	OWO	A	R		Y	Y	
60	Spectrogram 1	1	465.4971156	467.314828	0	22050	OWO	A	R		Y	Y	
63	Waveform 1	1	488.0214994	490.2631052	0	22050	OWO	A	R		Y	Y	FM
63	Spectrogram 1	1	488.0214994	490.2631052	0	22050	OWO	A	R		Y	Y	FM
67	Waveform 1	1	500.5906659	502.2503163	0	22050	OWO	A	R		Y	Y	
67	Spectrogram 1	1	500.5906659	502.2503163	0	22050	OWO	A	R		Y	Y	
70	Waveform 1	1	524.257432	526.8941926	0	22050	OWO	A	R		Y	Y	
70	Spectrogram 1	1	524.257432	526.8941926	0	22050	OWO	A	R		Y	Y	
72	Waveform 1	1	536.0383937	537.8848446	0	22050	OWO	A	R		Y	Y	SM
72	Spectrogram 1	1	536.0383937	537.8848446	0	22050	OWO	A	R		Y	Y	SM
74	Waveform 1	1	549.5383211	550.7453395	0	22050	OWO	A	R		Y		
74	Spectrogram 1	1	549.5383211	550.7453395	0	22050	OWO	A	R		Y		
77	Waveform 1	1	572.6233958	573.9812916	0	22050	OWO	A	R		Y		
77	Spectrogram 1	1	572.6233958	573.9812916	0	22050	OWO	A	R		Y		
80	Waveform 1	1	595.8513185	597.0152292	0	22050	OWO	A	R		Y		
80	Spectrogram 1	1	595.8513185	597.0152292	0	22050	OWO	A	R		Y		
83	Waveform 1	1	618.8850834	620.0202556	0	22050	OWO	A	R		Y		SM
83	Spectrogram 1	1	618.8850834	620.0202556	0	22050	OWO	A	R		Y		SM
86	Waveform 1	1	642.0339743	643.2625467	0	22050	OWO	A	R		Y		SM
86	Spectrogram 1	1	642.0339743	643.2625467	0	22050	OWO	A	R		Y		SM
89	Waveform 1	1	693.327921	696.2664363	0	22050	OWO	A	R				U
89	Spectrogram 1	1	693.327921	696.2664363	0	22050	OWO	A	R				U
91	Waveform 1	1	768.3714266	769.8801997	0	22050	OWO	A	R				SM
