Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Bird	Experiment	Signal Type	Stim Type	Response	Overlapping	Notes
1	Waveform 1	1	3.654970760	14.459064327	0.0	22050.0	Por	dawn	c				
1	Spectrogram 1	1	3.654970760	14.459064327	0.0	22050.0	Por	dawn	c				
2	Waveform 1	1	15.417186019	18.399642159	0.0	22050.0	Por	dawn	c				
2	Spectrogram 1	1	15.417186019	18.399642159	0.0	22050.0	Por	dawn	c				
3	Waveform 1	1	31.518301928	33.667424735	0.0	22050.0	Por	dawn	pre trial sing				
3	Spectrogram 1	1	31.518301928	33.667424735	0.0	22050.0	Por	dawn	pre trial sing				
4	Waveform 1	1	33.533344642	34.585976221	0.0	22050.0	Por	dawn	c				
4	Spectrogram 1	1	33.533344642	34.585976221	0.0	22050.0	Por	dawn	c				
5	Waveform 1	1	48.921290895	51.757548205	0.0	22050.0	Por	dawn	pre trial sing				
5	Spectrogram 1	1	48.921290895	51.757548205	0.0	22050.0	Por	dawn	pre trial sing				
6	Waveform 1	1	51.789996336	52.579470020	0.0	22050.0	Por	dawn	c				
6	Spectrogram 1	1	51.789996336	52.579470020	0.0	22050.0	Por	dawn	c				
7	Waveform 1	1	63.850315015	66.540373494	0.0	22050.0	Por	dawn	pre trial sing				
7	Spectrogram 1	1	63.850315015	66.540373494	0.0	22050.0	Por	dawn	pre trial sing				
8	Waveform 1	1	66.558201743	73.561125719	0.0	22050.0	Por	dawn	c				
8	Spectrogram 1	1	66.558201743	73.561125719	0.0	22050.0	Por	dawn	c				
9	Waveform 1	1	90.962324512	92.760570126	0.0	22050.0	Por	dawn	pre trial sing				
9	Spectrogram 1	1	90.962324512	92.760570126	0.0	22050.0	Por	dawn	pre trial sing				
10	Waveform 1	1	93.038347904	93.988640302	0.0	22050.0	Por	dawn	c				
10	Spectrogram 1	1	93.038347904	93.988640302	0.0	22050.0	Por	dawn	c				
11	Waveform 1	1	105.054097838	105.726612457	0.0	22050.0	Por	dawn	c				
11	Spectrogram 1	1	105.054097838	105.726612457	0.0	22050.0	Por	dawn	c				
12	Waveform 1	1	106.004390235	108.416670937	0.0	22050.0	Por	dawn	c				
12	Spectrogram 1	1	106.004390235	108.416670937	0.0	22050.0	Por	dawn	c				
13	Waveform 1	1	108.256561319	110.391064243	0.0	22050.0	Por	dawn	pre trial sing				
13	Spectrogram 1	1	108.256561319	110.391064243	0.0	22050.0	Por	dawn	pre trial sing				
14	Waveform 1	1	110.450252871	111.649083281	0.0	22050.0	Por	dawn	c				
14	Spectrogram 1	1	110.450252871	111.649083281	0.0	22050.0	Por	dawn	c				
15	Waveform 1	1	112.233878602	114.704638836	0.0	22050.0	Por	dawn	c				
15	Spectrogram 1	1	112.233878602	114.704638836	0.0	22050.0	Por	dawn	c				
16	Waveform 1	1	116.005808427	117.701714860	0.0	22050.0	Por	dawn	c				
16	Spectrogram 1	1	116.005808427	117.701714860	0.0	22050.0	Por	dawn	c				
17	Waveform 1	1	119.094517457	122.427850791	0.0	22050.0	Por	dawn	c				
17	Spectrogram 1	1	119.094517457	122.427850791	0.0	22050.0	Por	dawn	c				
18	Waveform 1	1	129.575888767	131.432613914	0.0	22050.0	Por	dawn	pre trial sing				
18	Spectrogram 1	1	129.575888767	131.432613914	0.0	22050.0	Por	dawn	pre trial sing				
19	Waveform 1	1	131.534953095	132.295187013	0.0	22050.0	Por	dawn	c				
19	Spectrogram 1	1	131.534953095	132.295187013	0.0	22050.0	Por	dawn	c				
20	Waveform 1	1	147.598624209	150.376401987	0.0	22050.0	Por	dawn	c				
20	Spectrogram 1	1	147.598624209	150.376401987	0.0	22050.0	Por	dawn	c				
21	Waveform 1	1	149.072736879	151.192619920	0.0	22050.0	Por	dawn	pre trial sing				
21	Spectrogram 1	1	149.072736879	151.192619920	0.0	22050.0	Por	dawn	pre trial sing				
22	Waveform 1	1	151.180495554	151.619092045	0.0	22050.0	Por	dawn	c				
22	Spectrogram 1	1	151.180495554	151.619092045	0.0	22050.0	Por	dawn	c				
23	Waveform 1	1	156.883668132	161.152673980	0.0	22050.0	Por	dawn	c				
23	Spectrogram 1	1	156.883668132	161.152673980	0.0	22050.0	Por	dawn	c				
24	Waveform 1	1	183.393046555	185.615268777	0.0	22050.0	Por	dawn	pre trial sing				
24	Spectrogram 1	1	183.393046555	185.615268777	0.0	22050.0	Por	dawn	pre trial sing				
25	Waveform 1	1	184.922434144	188.899042331	0.0	22050.0	Por	dawn	c				
25	Spectrogram 1	1	184.922434144	188.899042331	0.0	22050.0	Por	dawn	c				
26	Waveform 1	1	214.739834852	217.269074618	0.0	22050.0	Por	dawn	pre trial sing				
26	Spectrogram 1	1	214.739834852	217.269074618	0.0	22050.0	Por	dawn	pre trial sing				
27	Waveform 1	1	217.921269224	218.944661037	0.0	22050.0	Por	dawn	c				
27	Spectrogram 1	1	217.921269224	218.944661037	0.0	22050.0	Por	dawn	c				
28	Waveform 1	1	228.613011523	230.703654798	0.0	22050.0	Por	dawn	pre trial sing				
28	Spectrogram 1	1	228.613011523	230.703654798	0.0	22050.0	Por	dawn	pre trial sing				
29	Waveform 1	1	230.896917890	231.847210288	0.0	22050.0	Por	dawn	c				
29	Spectrogram 1	1	230.896917890	231.847210288	0.0	22050.0	Por	dawn	c				
30	Waveform 1	1	249.212058497	252.150654989	0.0	22050.0	Por	dawn	pre trial sing				
30	Spectrogram 1	1	249.212058497	252.150654989	0.0	22050.0	Por	dawn	pre trial sing				
31	Waveform 1	1	252.239083383	253.233235429	0.0	22050.0	Por	dawn	c				
31	Spectrogram 1	1	252.239083383	253.233235429	0.0	22050.0	Por	dawn	c				
32	Waveform 1	1	264.597522366	267.331440495	0.0	22050.0	Por	dawn	pre trial sing				
32	Spectrogram 1	1	264.597522366	267.331440495	0.0	22050.0	Por	dawn	pre trial sing				
33	Waveform 1	1	267.466209046	268.314162262	0.0	22050.0	Por	dawn	c				
33	Spectrogram 1	1	267.466209046	268.314162262	0.0	22050.0	Por	dawn	c				
34	Waveform 1	1	278.342324703	280.798465054	0.0	22050.0	Por	dawn	pre trial sing				
34	Spectrogram 1	1	278.342324703	280.798465054	0.0	22050.0	Por	dawn	pre trial sing				
35	Waveform 1	1	281.038098322	282.076110018	0.0	22050.0	Por	dawn	c				
35	Spectrogram 1	1	281.038098322	282.076110018	0.0	22050.0	Por	dawn	c				
36	Waveform 1	1	287.079993708	288.790520024	0.0	22050.0	Por	dawn	c				
36	Spectrogram 1	1	287.079993708	288.790520024	0.0	22050.0	Por	dawn	c				
37	Waveform 1	1	292.352780452	293.741669340	0.0	22050.0	Por	dawn	c				
37	Spectrogram 1	1	292.352780452	293.741669340	0.0	22050.0	Por	dawn	c				
38	Waveform 1	1	298.380085973	298.950261412	0.0	22050.0	Por	dawn	c				
38	Spectrogram 1	1	298.380085973	298.950261412	0.0	22050.0	Por	dawn	c				
39	Waveform 1	1	300.500000000	303.073099400	0.0	22050.0	Por	dawn	stim	s			
39	Spectrogram 1	1	300.500000000	303.073099400	0.0	22050.0	Por	dawn	stim	s			
40	Waveform 1	1	303.409325739	303.906401763	0.0	22050.0	Por	dawn	c				
40	Spectrogram 1	1	303.409325739	303.906401763	0.0	22050.0	Por	dawn	c				
41	Waveform 1	1	306.509465049	307.328178499	0.0	22050.0	Por	dawn	c				
41	Spectrogram 1	1	306.509465049	307.328178499	0.0	22050.0	Por	dawn	c				
42	Waveform 1	1	312.459064300	314.827485400	0.0	22050.0	Por	dawn	stim	f			
42	Spectrogram 1	1	312.459064300	314.827485400	0.0	22050.0	Por	dawn	stim	f			
43	Waveform 1	1	315.127679473	315.727094678	0.0	22050.0	Por	dawn	c				
43	Spectrogram 1	1	315.127679473	315.727094678	0.0	22050.0	Por	dawn	c				
44	Waveform 1	1	323.979532200	326.903508800	0.0	22050.0	Por	dawn	stim	s	y		
44	Spectrogram 1	1	323.979532200	326.903508800	0.0	22050.0	Por	dawn	stim	s	y		
45	Waveform 1	1	324.024395780	327.196910399	0.0	22050.0	Por	dawn	r				
45	Spectrogram 1	1	324.024395780	327.196910399	0.0	22050.0	Por	dawn	r				
46	Waveform 1	1	327.264324693	328.390055687	0.0	22050.0	Por	dawn	c				
46	Spectrogram 1	1	327.264324693	328.390055687	0.0	22050.0	Por	dawn	c				
47	Waveform 1	1	336.574800100	339.118659700	0.0	22050.0	Por	dawn	stim	s	y		
47	Spectrogram 1	1	336.574800100	339.118659700	0.0	22050.0	Por	dawn	stim	s	y		
48	Waveform 1	1	338.095826578	340.537347046	0.0	22050.0	Por	dawn	r			y	
48	Spectrogram 1	1	338.095826578	340.537347046	0.0	22050.0	Por	dawn	r			y	
49	Waveform 1	1	340.292028656	341.987935089	0.0	22050.0	Por	dawn	c				
49	Spectrogram 1	1	340.292028656	341.987935089	0.0	22050.0	Por	dawn	c				
50	Waveform 1	1	345.160449709	346.183841522	0.0	22050.0	Por	dawn	c				
50	Spectrogram 1	1	345.160449709	346.183841522	0.0	22050.0	Por	dawn	c				
51	Waveform 1	1	348.767782500	351.633279600	0.0	22050.0	Por	dawn	stim	c			
51	Spectrogram 1	1	348.767782500	351.633279600	0.0	22050.0	Por	dawn	stim	c			
52	Waveform 1	1	351.860993955	352.328830213	0.0	22050.0	Por	dawn	c				
52	Spectrogram 1	1	351.860993955	352.328830213	0.0	22050.0	Por	dawn	c				
53	Waveform 1	1	360.697607100	363.650823500	0.0	22050.0	Por	dawn	stim	f			
53	Spectrogram 1	1	360.697607100	363.650823500	0.0	22050.0	Por	dawn	stim	f			
54	Waveform 1	1	364.435511562	365.312704544	0.0	22050.0	Por	dawn	c				
54	Spectrogram 1	1	364.435511562	365.312704544	0.0	22050.0	Por	dawn	c				
55	Waveform 1	1	372.414275800	375.075094500	0.0	22050.0	Por	dawn	stim	c			
55	Spectrogram 1	1	372.414275800	375.075094500	0.0	22050.0	Por	dawn	stim	c			
56	Waveform 1	1	375.741288948	376.413803568	0.0	22050.0	Por	dawn	c				
56	Spectrogram 1	1	375.741288948	376.413803568	0.0	22050.0	Por	dawn	c				
57	Waveform 1	1	384.402579900	387.121878100	0.0	22050.0	Por	dawn	stim	c			
57	Spectrogram 1	1	384.402579900	387.121878100	0.0	22050.0	Por	dawn	stim	c			
58	Waveform 1	1	384.792414742	386.269022929	0.0	22050.0	Por	dawn	c				
58	Spectrogram 1	1	384.792414742	386.269022929	0.0	22050.0	Por	dawn	c				
59	Waveform 1	1	387.102356263	387.833350415	0.0	22050.0	Por	dawn	c				
59	Spectrogram 1	1	387.102356263	387.833350415	0.0	22050.0	Por	dawn	c				
