Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Bird	Experiment	Signal Type	Stim Type	Response	Overlapping	Notes
1	Waveform 1	1	109.721679098	112.223221877	0.0	22050.0	RWR	A	R				Pretrial
1	Spectrogram 1	1	109.721679098	112.223221877	0.0	22050.0	RWR	A	R				Pretrial
2	Waveform 1	1	112.229736311	112.679232279	0.0	22050.0	RWR	A	C				Pretrial
2	Spectrogram 1	1	112.229736311	112.679232279	0.0	22050.0	RWR	A	C				Pretrial
3	Waveform 1	1	83.540167639	85.891878428	0.0	22050.0	RWR	A	R				Pretrial
3	Spectrogram 1	1	83.540167639	85.891878428	0.0	22050.0	RWR	A	R				Pretrial
4	Waveform 1	1	162.123787950	164.696989506	0.0	22050.0	RWR	A	R				Pretrial
4	Spectrogram 1	1	162.123787950	164.696989506	0.0	22050.0	RWR	A	R				Pretrial
5	Waveform 1	1	165.348432937	166.221367136	0.0	22050.0	RWR	A	C				Pretrial
5	Spectrogram 1	1	165.348432937	166.221367136	0.0	22050.0	RWR	A	C				Pretrial
6	Waveform 1	1	199.034571438	201.998639053	0.0	22050.0	RWR	A	R				Pretrial
6	Spectrogram 1	1	199.034571438	201.998639053	0.0	22050.0	RWR	A	R				Pretrial
7	Waveform 1	1	202.200586517	202.695683525	0.0	22050.0	RWR	A	C				Pretrial
7	Spectrogram 1	1	202.200586517	202.695683525	0.0	22050.0	RWR	A	C				Pretrial
8	Waveform 1	1	304.594463555	306.197014398	0.0	22050.0	RWR	A	S	F			
8	Spectrogram 1	1	304.594463555	306.197014398	0.0	22050.0	RWR	A	S	F			
9	Waveform 1	1	311.740797986	313.415007606	0.0	22050.0	RWR	A	S	F			
9	Spectrogram 1	1	311.740797986	313.415007606	0.0	22050.0	RWR	A	S	F			
10	Waveform 1	1	313.942676786	314.268398502	0.0	22050.0	RWR	A	C				
10	Spectrogram 1	1	313.942676786	314.268398502	0.0	22050.0	RWR	A	C				
11	Waveform 1	1	323.023798175	324.613320149	0.0	22050.0	RWR	A	S	F			
11	Spectrogram 1	1	323.023798175	324.613320149	0.0	22050.0	RWR	A	S	F			
12	Waveform 1	1	325.349451227	325.727288417	0.0	22050.0	RWR	A	C				
12	Spectrogram 1	1	325.349451227	325.727288417	0.0	22050.0	RWR	A	C				
13	Waveform 1	1	334.300283947	335.987522435	0.0	22050.0	RWR	A	S	F			
13	Spectrogram 1	1	334.300283947	335.987522435	0.0	22050.0	RWR	A	S	F			
14	Waveform 1	1	336.339301888	336.762740119	0.0	22050.0	RWR	A	C				
14	Spectrogram 1	1	336.339301888	336.762740119	0.0	22050.0	RWR	A	C				
15	Waveform 1	1	346.391074008	348.065283628	0.0	22050.0	RWR	A	S	F			
15	Spectrogram 1	1	346.391074008	348.065283628	0.0	22050.0	RWR	A	S	F			
16	Waveform 1	1	348.404034213	348.762328100	0.0	22050.0	RWR	A	C				
16	Spectrogram 1	1	348.404034213	348.762328100	0.0	22050.0	RWR	A	C				
17	Waveform 1	1	349.153194142	351.960915334	0.0	22050.0	RWR	A	R		Y		
17	Spectrogram 1	1	349.153194142	351.960915334	0.0	22050.0	RWR	A	R		Y		
18	Waveform 1	1	353.270316632	354.162794133	0.0	22050.0	RWR	A	C				
18	Spectrogram 1	1	353.270316632	354.162794133	0.0	22050.0	RWR	A	C				
19	Waveform 1	1	357.661045346	359.341769400	0.0	22050.0	RWR	A	S	F			
19	Spectrogram 1	1	357.661045346	359.341769400	0.0	22050.0	RWR	A	S	F			
20	Waveform 1	1	360.351506719	360.690257304	0.0	22050.0	RWR	A	C				
20	Spectrogram 1	1	360.351506719	360.690257304	0.0	22050.0	RWR	A	C				
21	Waveform 1	1	368.950559986	370.637798474	0.0	22050.0	RWR	A	S	F			
21	Spectrogram 1	1	368.950559986	370.637798474	0.0	22050.0	RWR	A	S	F			
22	Waveform 1	1	371.080780008	371.458617199	0.0	22050.0	RWR	A	C				
22	Spectrogram 1	1	371.080780008	371.458617199	0.0	22050.0	RWR	A	C				
23	Waveform 1	1	380.357334427	381.959885269	0.0	22050.0	RWR	A	S	F			
23	Spectrogram 1	1	380.357334427	381.959885269	0.0	22050.0	RWR	A	S	F			
24	Waveform 1	1	382.435438975	382.754646256	0.0	22050.0	RWR	A	C				
24	Spectrogram 1	1	382.435438975	382.754646256	0.0	22050.0	RWR	A	C				
25	Waveform 1	1	381.927313098	384.598231168	0.0	22050.0	RWR	A	R		Y		
25	Spectrogram 1	1	381.927313098	384.598231168	0.0	22050.0	RWR	A	R		Y		
26	Waveform 1	1	384.852294107	385.966262375	0.0	22050.0	RWR	A	C				
26	Spectrogram 1	1	384.852294107	385.966262375	0.0	22050.0	RWR	A	C				
27	Waveform 1	1	391.542618118	393.171226698	0.0	22050.0	RWR	A	S	F			
27	Spectrogram 1	1	391.542618118	393.171226698	0.0	22050.0	RWR	A	S	F			
28	Waveform 1	1	393.594664929	394.031132028	0.0	22050.0	RWR	A	C				
28	Spectrogram 1	1	393.594664929	394.031132028	0.0	22050.0	RWR	A	C				
29	Waveform 1	1	403.659465917	405.262016759	0.0	22050.0	RWR	A	S	F			
29	Spectrogram 1	1	403.659465917	405.262016759	0.0	22050.0	RWR	A	S	F			
30	Waveform 1	1	405.874373585	406.213124170	0.0	22050.0	RWR	A	C				
30	Spectrogram 1	1	405.874373585	406.213124170	0.0	22050.0	RWR	A	C				
31	Waveform 1	1	414.877321763	416.505930343	0.0	22050.0	RWR	A	S	F			
31	Spectrogram 1	1	414.877321763	416.505930343	0.0	22050.0	RWR	A	S	F			
32	Waveform 1	1	416.336555050	419.059588596	0.0	22050.0	RWR	A	R		Y		
32	Spectrogram 1	1	416.336555050	419.059588596	0.0	22050.0	RWR	A	R		Y		
33	Waveform 1	1	426.342726130	428.577177101	0.0	22050.0	RWR	A	S	S			
33	Spectrogram 1	1	426.342726130	428.577177101	0.0	22050.0	RWR	A	S	S			
34	Waveform 1	1	428.811696737	429.209077230	0.0	22050.0	RWR	A	C				
34	Spectrogram 1	1	428.811696737	429.209077230	0.0	22050.0	RWR	A	C				
35	Waveform 1	1	438.726665736	440.954602273	0.0	22050.0	RWR	A	S	S			
35	Spectrogram 1	1	438.726665736	440.954602273	0.0	22050.0	RWR	A	S	S			
36	Waveform 1	1	440.485563002	442.628811893	0.0	22050.0	RWR	A	R		Y	Y	
36	Spectrogram 1	1	440.485563002	442.628811893	0.0	22050.0	RWR	A	R		Y	Y	
37	Waveform 1	1	442.967562477	443.501746091	0.0	22050.0	RWR	A	C				
37	Spectrogram 1	1	442.967562477	443.501746091	0.0	22050.0	RWR	A	C				
38	Waveform 1	1	447.508123180	448.218196521	0.0	22050.0	RWR	A	C				
38	Spectrogram 1	1	447.508123180	448.218196521	0.0	22050.0	RWR	A	C				
39	Waveform 1	1	450.797912477	453.051906752	0.0	22050.0	RWR	A	S	S			
39	Spectrogram 1	1	450.797912477	453.051906752	0.0	22050.0	RWR	A	S	S			
40	Waveform 1	1	453.937869819	454.465538999	0.0	22050.0	RWR	A	C				
40	Spectrogram 1	1	453.937869819	454.465538999	0.0	22050.0	RWR	A	C				
41	Waveform 1	1	462.595552995	464.843032835	0.0	22050.0	RWR	A	S	S			
