Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Bird	Experiment	Signal Type	Stim Type	Response	Overlapping	Notes
1	Waveform 1	1	39.280159249	41.294097357	0.0	22050.0	YO	Dawn	R				Pretrial
1	Spectrogram 1	1	39.280159249	41.294097357	0.0	22050.0	YO	Dawn	R				Pretrial
2	Waveform 1	1	40.956188278	41.375195536	0.0	22050.0	YO	Dawn	C				Pretrial
2	Spectrogram 1	1	40.956188278	41.375195536	0.0	22050.0	YO	Dawn	C				Pretrial
3	Waveform 1	1	47.687337162	49.904020717	0.0	22050.0	YO	Dawn	R				Pretrial
3	Spectrogram 1	1	47.687337162	49.904020717	0.0	22050.0	YO	Dawn	R				Pretrial
4	Waveform 1	1	50.329786156	50.938022498	0.0	22050.0	YO	Dawn	C				Pretrial
4	Spectrogram 1	1	50.329786156	50.938022498	0.0	22050.0	YO	Dawn	C				Pretrial
5	Waveform 1	1	53.539922422	55.790396885	0.0	22050.0	YO	Dawn	R				Pretrial
5	Spectrogram 1	1	53.539922422	55.790396885	0.0	22050.0	YO	Dawn	R				Pretrial
6	Waveform 1	1	56.418907771	56.939287752	0.0	22050.0	YO	Dawn	C				Pretrial
6	Spectrogram 1	1	56.418907771	56.939287752	0.0	22050.0	YO	Dawn	C				Pretrial
7	Waveform 1	1	61.332105793	63.602854801	0.0	22050.0	YO	Dawn	R				Pretrial
7	Spectrogram 1	1	61.332105793	63.602854801	0.0	22050.0	YO	Dawn	R				Pretrial
8	Waveform 1	1	63.832632974	64.542242039	0.0	22050.0	YO	Dawn	C				Pretrial
8	Spectrogram 1	1	63.832632974	64.542242039	0.0	22050.0	YO	Dawn	C				Pretrial
9	Waveform 1	1	68.880994627	70.948998188	0.0	22050.0	YO	Dawn	R				Pretrial
9	Spectrogram 1	1	68.880994627	70.948998188	0.0	22050.0	YO	Dawn	R				Pretrial
10	Waveform 1	1	71.428829079	71.820803610	0.0	22050.0	YO	Dawn	C				Pretrial
10	Spectrogram 1	1	71.428829079	71.820803610	0.0	22050.0	YO	Dawn	C				Pretrial
11	Waveform 1	1	98.481296021	101.144019560	0.0	22050.0	YO	Dawn	R				Pretrial
11	Spectrogram 1	1	98.481296021	101.144019560	0.0	22050.0	YO	Dawn	R				Pretrial
12	Waveform 1	1	102.786257681	103.326912207	0.0	22050.0	YO	Dawn	C				Pretrial
12	Spectrogram 1	1	102.786257681	103.326912207	0.0	22050.0	YO	Dawn	C				Pretrial
13	Waveform 1	1	105.969361221	108.476646584	0.0	22050.0	YO	Dawn	R				Pretrial
13	Spectrogram 1	1	105.969361221	108.476646584	0.0	22050.0	YO	Dawn	R				Pretrial
14	Waveform 1	1	108.990268383	109.652570177	0.0	22050.0	YO	Dawn	C				Pretrial
14	Spectrogram 1	1	108.990268383	109.652570177	0.0	22050.0	YO	Dawn	C				Pretrial
15	Waveform 1	1	115.586253636	117.951617185	0.0	22050.0	YO	Dawn	R				Pretrial
15	Spectrogram 1	1	115.586253636	117.951617185	0.0	22050.0	YO	Dawn	R				Pretrial
16	Waveform 1	1	118.303042627	118.992377147	0.0	22050.0	YO	Dawn	C				Pretrial
16	Spectrogram 1	1	118.303042627	118.992377147	0.0	22050.0	YO	Dawn	C				Pretrial
17	Waveform 1	1	189.324772481	191.629312396	0.0	22050.0	YO	Dawn	R				Pretrial
17	Spectrogram 1	1	189.324772481	191.629312396	0.0	22050.0	YO	Dawn	R				Pretrial
18	Waveform 1	1	192.257823282	192.791719626	0.0	22050.0	YO	Dawn	C				Pretrial
18	Spectrogram 1	1	192.257823282	192.791719626	0.0	22050.0	YO	Dawn	C				Pretrial
