Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Bird	Experiment	Signal Type	Stim Type	Response	Overlapping	Notes
1	Waveform 1	1	0.019493177	0.867446394	0.0	22050.0	KYK	dawn	pre trial sing				
1	Spectrogram 1	1	0.019493177	0.867446394	0.0	22050.0	KYK	dawn	pre trial sing				
2	Waveform 1	1	0.999025341	1.803118908	0.0	22050.0	KYK	dawn	c				
2	Spectrogram 1	1	0.999025341	1.803118908	0.0	22050.0	KYK	dawn	c				
3	Waveform 1	1	4.372566217	8.207848868	0.0	22050.0	KYK	dawn	pre trial sing				
3	Spectrogram 1	1	4.372566217	8.207848868	0.0	22050.0	KYK	dawn	pre trial sing				
4	Waveform 1	1	7.894131814	9.784970021	0.0	22050.0	KYK	dawn	c				
4	Spectrogram 1	1	7.894131814	9.784970021	0.0	22050.0	KYK	dawn	c				
5	Waveform 1	1	11.175688620	13.241965423	0.0	22050.0	KYK	dawn	pre trial sing				
5	Spectrogram 1	1	11.175688620	13.241965423	0.0	22050.0	KYK	dawn	pre trial sing				
6	Waveform 1	1	11.521084322	13.075665218	0.0	22050.0	KYK	dawn	c				
6	Spectrogram 1	1	11.521084322	13.075665218	0.0	22050.0	KYK	dawn	c				
7	Waveform 1	1	13.945549519	15.505003710	0.0	22050.0	KYK	dawn	pre trial sing				
7	Spectrogram 1	1	13.945549519	15.505003710	0.0	22050.0	KYK	dawn	pre trial sing				
8	Waveform 1	1	13.952858201	14.898277304	0.0	22050.0	KYK	dawn	c				
8	Spectrogram 1	1	13.952858201	14.898277304	0.0	22050.0	KYK	dawn	c				
9	Waveform 1	1	15.427307182	17.310281363	0.0	22050.0	KYK	Dawn	stim	f	y		
9	Spectrogram 1	1	15.427307182	17.310281363	0.0	22050.0	KYK	Dawn	stim	f	y		
10	Waveform 1	1	17.588947149	18.081149878	0.0	22050.0	KYK	dawn	c				
10	Spectrogram 1	1	17.588947149	18.081149878	0.0	22050.0	KYK	dawn	c				
11	Waveform 1	1	21.148282383	23.404617665	0.0	22050.0	KYK	dawn	r		y		
11	Spectrogram 1	1	21.148282383	23.404617665	0.0	22050.0	KYK	dawn	r		y		
12	Waveform 1	1	23.634885313	25.701162116	0.0	22050.0	KYK	dawn	c				
12	Spectrogram 1	1	23.634885313	25.701162116	0.0	22050.0	KYK	dawn	c				
13	Waveform 1	1	26.518047725	28.535591585	0.0	22050.0	KYK	dawn	r		y	y	
