Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Bird	Experiment	Signal Type	Stim Type	Response	Overlapping	Notes
1	Waveform 1	1	296.688721689	298.560483908	0.0	22050.0	PDP	A	R				
1	Spectrogram 1	1	296.688721689	298.560483908	0.0	22050.0	PDP	A	R				
2	Waveform 1	1	298.963632694	299.549158311	0.0	22050.0	PDP	A	C				
2	Spectrogram 1	1	298.963632694	299.549158311	0.0	22050.0	PDP	A	C				
3	Waveform 1	1	313.971885182	316.400376677	0.0	22050.0	PDP	A	S	F			
3	Spectrogram 1	1	313.971885182	316.400376677	0.0	22050.0	PDP	A	S	F			
4	Waveform 1	1	326.200731983	328.696414941	0.0	22050.0	PDP	A	S	F			
4	Spectrogram 1	1	326.200731983	328.696414941	0.0	22050.0	PDP	A	S	F			
5	Waveform 1	1	328.936384456	329.387527145	0.0	22050.0	PDP	A	C				
5	Spectrogram 1	1	328.936384456	329.387527145	0.0	22050.0	PDP	A	C				
6	Waveform 1	1	338.055226001	340.483717496	0.0	22050.0	PDP	A	S	F			
6	Spectrogram 1	1	338.055226001	340.483717496	0.0	22050.0	PDP	A	S	F			
7	Waveform 1	1	344.927953221	348.105149603	0.0	22050.0	PDP	A	R		Y		
7	Spectrogram 1	1	344.927953221	348.105149603	0.0	22050.0	PDP	A	R		Y		
8	Waveform 1	1	349.592960597	350.581635000	0.0	22050.0	PDP	A	C				
8	Spectrogram 1	1	349.592960597	350.581635000	0.0	22050.0	PDP	A	C				
9	Waveform 1	1	350.111294750	352.434199658	0.0	22050.0	PDP	A	S	F			
9	Spectrogram 1	1	350.111294750	352.434199658	0.0	22050.0	PDP	A	S	F			
10	Waveform 1	1	352.626175270	353.038922836	0.0	22050.0	PDP	A	C				
10	Spectrogram 1	1	352.626175270	353.038922836	0.0	22050.0	PDP	A	C				
11	Waveform 1	1	362.013782672	364.480669289	0.0	22050.0	PDP	A	S	F			
11	Spectrogram 1	1	362.013782672	364.480669289	0.0	22050.0	PDP	A	S	F			
12	Waveform 1	1	363.453599764	365.536535156	0.0	22050.0	PDP	A	R		Y	Y	
12	Spectrogram 1	1	363.453599764	365.536535156	0.0	22050.0	PDP	A	R		Y	Y	
13	Waveform 1	1	364.538261973	366.256443702	0.0	22050.0	PDP	A	C				
13	Spectrogram 1	1	364.538261973	366.256443702	0.0	22050.0	PDP	A	C				
14	Waveform 1	1	374.271426117	376.507941999	0.0	22050.0	PDP	A	S	F			
14	Spectrogram 1	1	374.271426117	376.507941999	0.0	22050.0	PDP	A	S	F			
15	Waveform 1	1	376.968683468	377.381431035	0.0	22050.0	PDP	A	C				
15	Spectrogram 1	1	376.968683468	377.381431035	0.0	22050.0	PDP	A	C				
16	Waveform 1	1	393.517742192	394.535212937	0.0	22050.0	PDP	A	C				
16	Spectrogram 1	1	393.517742192	394.535212937	0.0	22050.0	PDP	A	C				
17	Waveform 1	1	388.305604321	390.254156785	0.0	22050.0	PDP	A	R		Y		
17	Spectrogram 1	1	388.305604321	390.254156785	0.0	22050.0	PDP	A	R		Y		
18	Waveform 1	1	386.030693316	388.324801882	0.0	22050.0	PDP	A	S	F			
18	Spectrogram 1	1	386.030693316	388.324801882	0.0	22050.0	PDP	A	S	F			
19	Waveform 1	1	398.307534020	400.457660876	0.0	22050.0	PDP	A	S	F			
19	Spectrogram 1	1	398.307534020	400.457660876	0.0	22050.0	PDP	A	S	F			
20	Waveform 1	1	401.023988932	401.417538937	0.0	22050.0	PDP	A	C				
20	Spectrogram 1	1	401.023988932	401.417538937	0.0	22050.0	PDP	A	C				
21	Waveform 1	1	410.574776245	412.820890908	0.0	22050.0	PDP	A	S	F			
21	Spectrogram 1	1	410.574776245	412.820890908	0.0	22050.0	PDP	A	S	F			
22	Waveform 1	1	423.177975792	425.913628266	0.0	22050.0	PDP	A	S	S			
22	Spectrogram 1	1	423.177975792	425.913628266	0.0	22050.0	PDP	A	S	S			
23	Waveform 1	1	435.877162842	438.507228729	0.0	22050.0	PDP	A	S	S			
23	Spectrogram 1	1	435.877162842	438.507228729	0.0	22050.0	PDP	A	S	S			
24	Waveform 1	1	436.309107969	438.900778734	0.0	22050.0	PDP	A	R		Y	Y	
24	Spectrogram 1	1	436.309107969	438.900778734	0.0	22050.0	PDP	A	R		Y	Y	
25	Waveform 1	1	439.006365321	440.762942172	0.0	22050.0	PDP	A	C				
25	Spectrogram 1	1	439.006365321	440.762942172	0.0	22050.0	PDP	A	C				
26	Waveform 1	1	448.384374582	451.129625837	0.0	22050.0	PDP	A	S	S			
26	Spectrogram 1	1	448.384374582	451.129625837	0.0	22050.0	PDP	A	S	S			
27	Waveform 1	1	451.599966087	452.003114872	0.0	22050.0	PDP	A	C				
27	Spectrogram 1	1	451.599966087	452.003114872	0.0	22050.0	PDP	A	C				
28	Waveform 1	1	460.805197298	463.636837578	0.0	22050.0	PDP	A	S	S			
28	Spectrogram 1	1	460.805197298	463.636837578	0.0	22050.0	PDP	A	S	S			
29	Waveform 1	1	464.068782705	466.257304684	0.0	22050.0	PDP	A	C				
