Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Bird	Experiment	Signal Type	Stim Type	Response	Overlapping	Notes
1	Waveform 1	1	2.919103314	3.723196881	0.0	22050.0	Lgwv	dawn	c				
1	Spectrogram 1	1	2.919103314	3.723196881	0.0	22050.0	Lgwv	dawn	c				
2	Waveform 1	1	4.717348928	9.668615984	0.0	22050.0	Lgwv	dawn	c				
2	Spectrogram 1	1	4.717348928	9.668615984	0.0	22050.0	Lgwv	dawn	c				
3	Waveform 1	1	10.989444856	13.148314252	0.0	22050.0	Lgwv	dawn	c				
3	Spectrogram 1	1	10.989444856	13.148314252	0.0	22050.0	Lgwv	dawn	c				
4	Waveform 1	1	12.100829859	14.303558903	0.0	22050.0	Lgwv	dawn	Pre trial sing				poor recording
4	Spectrogram 1	1	12.100829859	14.303558903	0.0	22050.0	Lgwv	dawn	Pre trial sing				poor recording
5	Waveform 1	1	14.230185597	14.556696318	0.0	22050.0	Lgwv	dawn	c				
5	Spectrogram 1	1	14.230185597	14.556696318	0.0	22050.0	Lgwv	dawn	c				
6	Waveform 1	1	14.756335283	18.343079922	0.0	22050.0	Lgwv	dawn	c				
6	Spectrogram 1	1	14.756335283	18.343079922	0.0	22050.0	Lgwv	dawn	c				
7	Waveform 1	1	20.633355903	21.569028418	0.0	22050.0	Lgwv	dawn	c				
7	Spectrogram 1	1	20.633355903	21.569028418	0.0	22050.0	Lgwv	dawn	c				
8	Waveform 1	1	25.196696714	27.984221080	0.0	22050.0	Lgwv	dawn	Pre trial sing				
8	Spectrogram 1	1	25.196696714	27.984221080	0.0	22050.0	Lgwv	dawn	Pre trial sing				
9	Waveform 1	1	27.566708852	28.214857000	0.0	22050.0	Lgwv	dawn	c				
9	Spectrogram 1	1	27.566708852	28.214857000	0.0	22050.0	Lgwv	dawn	c				
10	Waveform 1	1	30.038979197	31.768998690	0.0	22050.0	Lgwv	dawn	c				
10	Spectrogram 1	1	30.038979197	31.768998690	0.0	22050.0	Lgwv	dawn	c				
11	Waveform 1	1	33.560018763	33.754950537	0.0	22050.0	Lgwv	dawn	c				
11	Spectrogram 1	1	33.560018763	33.754950537	0.0	22050.0	Lgwv	dawn	c				
12	Waveform 1	1	34.714989523	36.211090888	0.0	22050.0	Lgwv	dawn	c				
12	Spectrogram 1	1	34.714989523	36.211090888	0.0	22050.0	Lgwv	dawn	c				
13	Waveform 1	1	36.142994894	38.774573842	0.0	22050.0	Lgwv	dawn	Pre trial sing				
13	Spectrogram 1	1	36.142994894	38.774573842	0.0	22050.0	Lgwv	dawn	Pre trial sing				
14	Waveform 1	1	39.346633833	40.009401865	0.0	22050.0	Lgwv	dawn	c				
14	Spectrogram 1	1	39.346633833	40.009401865	0.0	22050.0	Lgwv	dawn	c				
15	Waveform 1	1	52.651936323	55.536926576	0.0	22050.0	Lgwv	dawn	Pre trial sing				
15	Spectrogram 1	1	52.651936323	55.536926576	0.0	22050.0	Lgwv	dawn	Pre trial sing				
16	Waveform 1	1	55.861046875	56.767479624	0.0	22050.0	Lgwv	dawn	c				
16	Spectrogram 1	1	55.861046875	56.767479624	0.0	22050.0	Lgwv	dawn	c				
17	Waveform 1	1	72.866355006	75.478440776	0.0	22050.0	Lgwv	dawn	Pre trial sing				
17	Spectrogram 1	1	72.866355006	75.478440776	0.0	22050.0	Lgwv	dawn	Pre trial sing				
18	Waveform 1	1	75.787771502	76.240987876	0.0	22050.0	Lgwv	dawn	c				
18	Spectrogram 1	1	75.787771502	76.240987876	0.0	22050.0	Lgwv	dawn	c				
19	Waveform 1	1	80.898517759	81.770837447	0.0	22050.0	Lgwv	dawn	c				
19	Spectrogram 1	1	80.898517759	81.770837447	0.0	22050.0	Lgwv	dawn	c				
20	Waveform 1	1	96.389288750	98.572524617	0.0	22050.0	Lgwv	dawn	Pre trial sing				poor recording
20	Spectrogram 1	1	96.389288750	98.572524617	0.0	22050.0	Lgwv	dawn	Pre trial sing				poor recording
21	Waveform 1	1	98.661503292	99.075733311	0.0	22050.0	Lgwv	dawn	c				
21	Spectrogram 1	1	98.661503292	99.075733311	0.0	22050.0	Lgwv	dawn	c				
22	Waveform 1	1	111.662191925	114.274277695	0.0	22050.0	Lgwv	dawn	Pre trial sing				
22	Spectrogram 1	1	111.662191925	114.274277695	0.0	22050.0	Lgwv	dawn	Pre trial sing				
23	Waveform 1	1	112.215970795	113.288095552	0.0	22050.0	Lgwv	dawn	c				
23	Spectrogram 1	1	112.215970795	113.288095552	0.0	22050.0	Lgwv	dawn	c				
24	Waveform 1	1	114.355690974	114.955106178	0.0	22050.0	Lgwv	dawn	c				
24	Spectrogram 1	1	114.355690974	114.955106178	0.0	22050.0	Lgwv	dawn	c				
25	Waveform 1	1	121.664840384	124.783748766	0.0	22050.0	Lgwv	dawn	Pre trial sing				poor recording
25	Spectrogram 1	1	121.664840384	124.783748766	0.0	22050.0	Lgwv	dawn	Pre trial sing				poor recording
26	Waveform 1	1	125.008712416	125.846919044	0.0	22050.0	Lgwv	dawn	c				
26	Spectrogram 1	1	125.008712416	125.846919044	0.0	22050.0	Lgwv	dawn	c				
27	Waveform 1	1	132.682029059	135.001717169	0.0	22050.0	Lgwv	dawn	Pre trial sing				
27	Spectrogram 1	1	132.682029059	135.001717169	0.0	22050.0	Lgwv	dawn	Pre trial sing				
28	Waveform 1	1	134.924624844	138.121505936	0.0	22050.0	Lgwv	dawn	c				
28	Spectrogram 1	1	134.924624844	138.121505936	0.0	22050.0	Lgwv	dawn	c				
29	Waveform 1	1	141.119036105	143.555683279	0.0	22050.0	Lgwv	dawn	Pre trial sing				
29	Spectrogram 1	1	141.119036105	143.555683279	0.0	22050.0	Lgwv	dawn	Pre trial sing				
30	Waveform 1	1	147.293924974	152.108739789	0.0	22050.0	Lgwv	dawn	c				
30	Spectrogram 1	1	147.293924974	152.108739789	0.0	22050.0	Lgwv	dawn	c				
31	Waveform 1	1	157.887570584	160.421683644	0.0	22050.0	Lgwv	dawn	Pre trial sing				
31	Spectrogram 1	1	157.887570584	160.421683644	0.0	22050.0	Lgwv	dawn	Pre trial sing				
32	Waveform 1	1	159.688032422	161.325459322	0.0	22050.0	Lgwv	dawn	c				
32	Spectrogram 1	1	159.688032422	161.325459322	0.0	22050.0	Lgwv	dawn	c				
33	Waveform 1	1	168.149861393	171.366235662	0.0	22050.0	Lgwv	dawn	Pre trial sing				
33	Spectrogram 1	1	168.149861393	171.366235662	0.0	22050.0	Lgwv	dawn	Pre trial sing				
34	Waveform 1	1	171.751650847	172.492391587	0.0	22050.0	Lgwv	dawn	c				
34	Spectrogram 1	1	171.751650847	172.492391587	0.0	22050.0	Lgwv	dawn	c				
35	Waveform 1	1	176.717977325	179.427528982	0.0	22050.0	Lgwv	dawn	Pre trial sing				
35	Spectrogram 1	1	176.717977325	179.427528982	0.0	22050.0	Lgwv	dawn	Pre trial sing				
36	Waveform 1	1	184.183864264	187.049361340	0.0	22050.0	Lgwv	dawn	Pre trial sing				
36	Spectrogram 1	1	184.183864264	187.049361340	0.0	22050.0	Lgwv	dawn	Pre trial sing				
37	Waveform 1	1	191.224452056	193.875524181	0.0	22050.0	Lgwv	dawn	Pre trial sing				
37	Spectrogram 1	1	191.224452056	193.875524181	0.0	22050.0	Lgwv	dawn	Pre trial sing				
38	Waveform 1	1	198.036421253	200.512054781	0.0	22050.0	Lgwv	dawn	Pre trial sing				
38	Spectrogram 1	1	198.036421253	200.512054781	0.0	22050.0	Lgwv	dawn	Pre trial sing				
39	Waveform 1	1	199.323851346	205.269270449	0.0	22050.0	Lgwv	dawn	c				
39	Spectrogram 1	1	199.323851346	205.269270449	0.0	22050.0	Lgwv	dawn	c				
40	Waveform 1	1	205.385349128	208.465271156	0.0	22050.0	Lgwv	dawn	Pre trial sing				
40	Spectrogram 1	1	205.385349128	208.465271156	0.0	22050.0	Lgwv	dawn	Pre trial sing				
41	Waveform 1	1	212.146823304	214.661443187	0.0	22050.0	Lgwv	dawn	Pre trial sing				
41	Spectrogram 1	1	212.146823304	214.661443187	0.0	22050.0	Lgwv	dawn	Pre trial sing				
42	Waveform 1	1	216.326333168	228.139198665	0.0	22050.0	Lgwv	dawn	c				
42	Spectrogram 1	1	216.326333168	228.139198665	0.0	22050.0	Lgwv	dawn	c				
43	Waveform 1	1	219.133350712	221.472531999	0.0	22050.0	Lgwv	dawn	Pre trial sing				
43	Spectrogram 1	1	219.133350712	221.472531999	0.0	22050.0	Lgwv	dawn	Pre trial sing				
44	Waveform 1	1	225.737104091	228.076285377	0.0	22050.0	Lgwv	dawn	Pre trial sing				
