Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Bird	Experiment	Signal Type	Stim Type	Response	Overlapping	Notes
1	Waveform 1	1	2.741438500	3.706350781	0.0	22050.0	LBW	dawn	c				
1	Spectrogram 1	1	2.741438500	3.706350781	0.0	22050.0	LBW	dawn	c				
2	Waveform 1	1	7.326144117	8.364155813	0.0	22050.0	LBW	dawn	c				
2	Spectrogram 1	1	7.326144117	8.364155813	0.0	22050.0	LBW	dawn	c				
3	Waveform 1	1	8.825635171	9.897759927	0.0	22050.0	LBW	dawn	c				
3	Spectrogram 1	1	8.825635171	9.897759927	0.0	22050.0	LBW	dawn	c				
4	Waveform 1	1	10.264740609	11.234526184	0.0	22050.0	LBW	dawn	c				
4	Spectrogram 1	1	10.264740609	11.234526184	0.0	22050.0	LBW	dawn	c				
5	Waveform 1	1	12.811668195	14.224923556	0.0	22050.0	LBW	dawn	c				
5	Spectrogram 1	1	12.811668195	14.224923556	0.0	22050.0	LBW	dawn	c				
6	Waveform 1	1	15.596224272	17.384723298	0.0	22050.0	LBW	dawn	c				
6	Spectrogram 1	1	15.596224272	17.384723298	0.0	22050.0	LBW	dawn	c				
7	Waveform 1	1	43.371750868	44.682667048	0.0	22050.0	LBW	dawn	c				
7	Spectrogram 1	1	43.371750868	44.682667048	0.0	22050.0	LBW	dawn	c				
8	Waveform 1	1	45.891244046	46.924382447	0.0	22050.0	LBW	dawn	c				
8	Spectrogram 1	1	45.891244046	46.924382447	0.0	22050.0	LBW	dawn	c				
9	Waveform 1	1	47.627298147	48.446011598	0.0	22050.0	LBW	dawn	c				
9	Spectrogram 1	1	47.627298147	48.446011598	0.0	22050.0	LBW	dawn	c				
10	Waveform 1	1	58.149258454	59.528400754	0.0	22050.0	LBW	dawn	c				
10	Spectrogram 1	1	58.149258454	59.528400754	0.0	22050.0	LBW	dawn	c				
11	Waveform 1	1	73.694521947	75.400174969	0.0	22050.0	LBW	dawn	c				
11	Spectrogram 1	1	73.694521947	75.400174969	0.0	22050.0	LBW	dawn	c				
12	Waveform 1	1	76.166452126	77.423762068	0.0	22050.0	LBW	dawn	c				
12	Spectrogram 1	1	76.166452126	77.423762068	0.0	22050.0	LBW	dawn	c				
13	Waveform 1	1	78.680326161	79.664731619	0.0	22050.0	LBW	dawn	c				
13	Spectrogram 1	1	78.680326161	79.664731619	0.0	22050.0	LBW	dawn	c				
14	Waveform 1	1	131.361328576	133.422732085	0.0	22050.0	LBW	dawn	c				
14	Spectrogram 1	1	131.361328576	133.422732085	0.0	22050.0	LBW	dawn	c				
15	Waveform 1	1	161.191892611	162.000859473	0.0	22050.0	LBW	dawn	c				
15	Spectrogram 1	1	161.191892611	162.000859473	0.0	22050.0	LBW	dawn	c				
16	Waveform 1	1	162.775713274	163.750372143	0.0	22050.0	LBW	dawn	c				
16	Spectrogram 1	1	162.775713274	163.750372143	0.0	22050.0	LBW	dawn	c				
17	Waveform 1	1	164.472052434	166.177705455	0.0	22050.0	LBW	dawn	c				
17	Spectrogram 1	1	164.472052434	166.177705455	0.0	22050.0	LBW	dawn	c				
18	Waveform 1	1	172.746262732	174.081545383	0.0	22050.0	LBW	dawn	pre trial sing				
18	Spectrogram 1	1	172.746262732	174.081545383	0.0	22050.0	LBW	dawn	pre trial sing				
19	Waveform 1	1	175.248152633	175.915793959	0.0	22050.0	LBW	dawn	c				
19	Spectrogram 1	1	175.248152633	175.915793959	0.0	22050.0	LBW	dawn	c				
20	Waveform 1	1	182.675901411	184.663468288	0.0	22050.0	LBW	dawn	pre trial sing				
20	Spectrogram 1	1	182.675901411	184.663468288	0.0	22050.0	LBW	dawn	pre trial sing				
21	Waveform 1	1	184.603497059	185.553789456	0.0	22050.0	LBW	dawn	c				
21	Spectrogram 1	1	184.603497059	185.553789456	0.0	22050.0	LBW	dawn	c				
22	Waveform 1	1	185.948526298	186.567434681	0.0	22050.0	LBW	dawn	c				
22	Spectrogram 1	1	185.948526298	186.567434681	0.0	22050.0	LBW	dawn	c				
23	Waveform 1	1	187.020651055	187.961196864	0.0	22050.0	LBW	dawn	c				
23	Spectrogram 1	1	187.020651055	187.961196864	0.0	22050.0	LBW	dawn	c				
24	Waveform 1	1	188.044458334	188.575647417	0.0	22050.0	LBW	dawn	c				
24	Spectrogram 1	1	188.044458334	188.575647417	0.0	22050.0	LBW	dawn	c				
25	Waveform 1	1	191.426220121	192.625050530	0.0	22050.0	LBW	dawn	c				
25	Spectrogram 1	1	191.426220121	192.625050530	0.0	22050.0	LBW	dawn	c				
26	Waveform 1	1	192.668172961	194.461545281	0.0	22050.0	LBW	dawn	pre trial sing				
26	Spectrogram 1	1	192.668172961	194.461545281	0.0	22050.0	LBW	dawn	pre trial sing				
27	Waveform 1	1	196.473876833	199.207794962	0.0	22050.0	LBW	dawn	c				
27	Spectrogram 1	1	196.473876833	199.207794962	0.0	22050.0	LBW	dawn	c				
28	Waveform 1	1	199.978945414	200.846391808	0.0	22050.0	LBW	dawn	c				
28	Spectrogram 1	1	199.978945414	200.846391808	0.0	22050.0	LBW	dawn	c				
29	Waveform 1	1	217.081429869	220.171098485	0.0	22050.0	LBW	dawn	c				
29	Spectrogram 1	1	217.081429869	220.171098485	0.0	22050.0	LBW	dawn	c				
30	Waveform 1	1	237.820561852	239.687033587	0.0	22050.0	LBW	dawn	pre trial sing				
30	Spectrogram 1	1	237.820561852	239.687033587	0.0	22050.0	LBW	dawn	pre trial sing				
31	Waveform 1	1	239.850513942	240.601001271	0.0	22050.0	LBW	dawn	c				
31	Spectrogram 1	1	239.850513942	240.601001271	0.0	22050.0	LBW	dawn	c				
32	Waveform 1	1	244.848700494	245.657667355	0.0	22050.0	LBW	dawn	c				
32	Spectrogram 1	1	244.848700494	245.657667355	0.0	22050.0	LBW	dawn	c				
33	Waveform 1	1	253.346345114	255.212816849	0.0	22050.0	LBW	dawn	pre trial sing				
33	Spectrogram 1	1	253.346345114	255.212816849	0.0	22050.0	LBW	dawn	pre trial sing				
34	Waveform 1	1	256.242234640	257.957634250	0.0	22050.0	LBW	dawn	c				
34	Spectrogram 1	1	256.242234640	257.957634250	0.0	22050.0	LBW	dawn	c				
35	Waveform 1	1	258.727614757	260.248082593	0.0	22050.0	LBW	dawn	c				
35	Spectrogram 1	1	258.727614757	260.248082593	0.0	22050.0	LBW	dawn	c				
36	Waveform 1	1	271.355262318	272.417640486	0.0	22050.0	LBW	dawn	c				
36	Spectrogram 1	1	271.355262318	272.417640486	0.0	22050.0	LBW	dawn	c				
37	Waveform 1	1	273.209775812	274.915428833	0.0	22050.0	LBW	dawn	c				
37	Spectrogram 1	1	273.209775812	274.915428833	0.0	22050.0	LBW	dawn	c				
38	Waveform 1	1	275.717276224	277.559381488	0.0	22050.0	LBW	dawn	c				
38	Spectrogram 1	1	275.717276224	277.559381488	0.0	22050.0	LBW	dawn	c				
39	Waveform 1	1	291.918235749	292.683342961	0.0	22050.0	LBW	dawn	c				
39	Spectrogram 1	1	291.918235749	292.683342961	0.0	22050.0	LBW	dawn	c				
40	Waveform 1	1	294.529549778	295.470095587	0.0	22050.0	LBW	dawn	c				
40	Spectrogram 1	1	294.529549778	295.470095587	0.0	22050.0	LBW	dawn	c				
41	Waveform 1	1	300.845432966	301.829838424	0.0	22050.0	LBW	dawn	c				
41	Spectrogram 1	1	300.845432966	301.829838424	0.0	22050.0	LBW	dawn	c				
42	Waveform 1	1	302.287928093	302.707031406	0.0	22050.0	LBW	dawn	c				
42	Spectrogram 1	1	302.287928093	302.707031406	0.0	22050.0	LBW	dawn	c				
43	Waveform 1	1	302.897089886	303.715803336	0.0	22050.0	LBW	dawn	c				
43	Spectrogram 1	1	302.897089886	303.715803336	0.0	22050.0	LBW	dawn	c				
44	Waveform 1	1	303.000000000	305.165096182	0.0	22050.0	LBW	dawn	stim	f			
44	Spectrogram 1	1	303.000000000	305.165096182	0.0	22050.0	LBW	dawn	stim	f			
45	Waveform 1	1	305.343196420	305.786666205	0.0	22050.0	LBW	dawn	c				
45	Spectrogram 1	1	305.343196420	305.786666205	0.0	22050.0	LBW	dawn	c				
46	Waveform 1	1	314.169590600	317.093567300	0.0	22050.0	LBW	dawn	stim	s			
46	Spectrogram 1	1	314.169590600	317.093567300	0.0	22050.0	LBW	dawn	stim	s			
47	Waveform 1	1	317.099566000	317.528415903	0.0	22050.0	LBW	dawn	c				
47	Spectrogram 1	1	317.099566000	317.528415903	0.0	22050.0	LBW	dawn	c				
48	Waveform 1	1	318.858503508	319.838035672	0.0	22050.0	LBW	dawn	c				
48	Spectrogram 1	1	318.858503508	319.838035672	0.0	22050.0	LBW	dawn	c				
49	Waveform 1	1	324.684430143	325.698075367	0.0	22050.0	LBW	dawn	c				
49	Spectrogram 1	1	324.684430143	325.698075367	0.0	22050.0	LBW	dawn	c				
50	Waveform 1	1	325.898617653	327.895159377	0.0	22050.0	LBW	dawn	stim	s			
50	Spectrogram 1	1	325.898617653	327.895159377	0.0	22050.0	LBW	dawn	stim	s			
51	Waveform 1	1	328.147833465	328.722882198	0.0	22050.0	LBW	dawn	c				
51	Spectrogram 1	1	328.147833465	328.722882198	0.0	22050.0	LBW	dawn	c				
52	Waveform 1	1	336.976608200	339.491228089	0.0	22050.0	LBW	dawn	stim	c			
52	Spectrogram 1	1	336.976608200	339.491228089	0.0	22050.0	LBW	dawn	stim	c			
53	Waveform 1	1	339.527519469	340.122061379	0.0	22050.0	LBW	dawn	c				
53	Spectrogram 1	1	339.527519469	340.122061379	0.0	22050.0	LBW	dawn	c				
54	Waveform 1	1	348.497076000	351.713450300	0.0	22050.0	LBW	dawn	stim	s			
54	Spectrogram 1	1	348.497076000	351.713450300	0.0	22050.0	LBW	dawn	stim	s			
55	Waveform 1	1	351.587923200	352.026519691	0.0	22050.0	LBW	dawn	c				
55	Spectrogram 1	1	351.587923200	352.026519691	0.0	22050.0	LBW	dawn	c				
56	Waveform 1	1	359.669529900	363.529179000	0.0	22050.0	LBW	dawn	stim	c			
56	Spectrogram 1	1	359.669529900	363.529179000	0.0	22050.0	LBW	dawn	stim	c			
57	Waveform 1	1	372.797587605	374.737158755	0.0	22050.0	LBW	dawn	stim	c			
57	Spectrogram 1	1	372.797587605	374.737158755	0.0	22050.0	LBW	dawn	stim	c			
58	Waveform 1	1	376.539921389	377.699765444	0.0	22050.0	LBW	dawn	c				
58	Spectrogram 1	1	376.539921389	377.699765444	0.0	22050.0	LBW	dawn	c				
59	Waveform 1	1	378.479492539	380.138337041	0.0	22050.0	LBW	dawn	c				
59	Spectrogram 1	1	378.479492539	380.138337041	0.0	22050.0	LBW	dawn	c				
60	Waveform 1	1	380.411241525	381.186095326	0.0	22050.0	LBW	dawn	c		y		
60	Spectrogram 1	1	380.411241525	381.186095326	0.0	22050.0	LBW	dawn	c		y		
61	Waveform 1	1	384.893701448	386.843019187	0.0	22050.0	LBW	dawn	stim	f			
61	Spectrogram 1	1	384.893701448	386.843019187	0.0	22050.0	LBW	dawn	stim	f			
62	Waveform 1	1	390.654678205	391.882748380	0.0	22050.0	LBW	dawn	c				
62	Spectrogram 1	1	390.654678205	391.882748380	0.0	22050.0	LBW	dawn	c				
63	Waveform 1	1	392.674146489	394.111768321	0.0	22050.0	LBW	dawn	c				
63	Spectrogram 1	1	392.674146489	394.111768321	0.0	22050.0	LBW	dawn	c				
64	Waveform 1	1	394.564984695	396.007479822	0.0	22050.0	LBW	dawn	c				
64	Spectrogram 1	1	394.564984695	396.007479822	0.0	22050.0	LBW	dawn	c				
65	Waveform 1	1	395.751401200	398.061342757	0.0	22050.0	LBW	dawn	stim	s	y		
65	Spectrogram 1	1	395.751401200	398.061342757	0.0	22050.0	LBW	dawn	stim	s	y		
66	Waveform 1	1	398.663806184	399.175502090	0.0	22050.0	LBW	dawn	c				
66	Spectrogram 1	1	398.663806184	399.175502090	0.0	22050.0	LBW	dawn	c				
67	Waveform 1	1	399.489317353	401.443508386	0.0	22050.0	LBW	dawn	c				
67	Spectrogram 1	1	399.489317353	401.443508386	0.0	22050.0	LBW	dawn	c				
68	Waveform 1	1	401.290190086	402.922743692	0.0	22050.0	LBW	dawn	r				
68	Spectrogram 1	1	401.290190086	402.922743692	0.0	22050.0	LBW	dawn	r				
69	Waveform 1	1	407.012730900	410.287584700	0.0	22050.0	LBW	dawn	stim	f			
69	Spectrogram 1	1	407.012730900	410.287584700	0.0	22050.0	LBW	dawn	stim	f			
70	Waveform 1	1	419.522477488	422.100450200	0.0	22050.0	LBW	dawn	stim	c			
70	Spectrogram 1	1	419.522477488	422.100450200	0.0	22050.0	LBW	dawn	stim	c			
71	Waveform 1	1	424.618228573	426.548053135	0.0	22050.0	LBW	dawn	c				
71	Spectrogram 1	1	424.618228573	426.548053135	0.0	22050.0	LBW	dawn	c				
72	Waveform 1	1	431.710586613	433.742750355	0.0	22050.0	LBW	dawn	stim	f			
72	Spectrogram 1	1	431.710586613	433.742750355	0.0	22050.0	LBW	dawn	stim	f			
73	Waveform 1	1	433.669919791	434.171869109	0.0	22050.0	LBW	dawn	c				
73	Spectrogram 1	1	433.669919791	434.171869109	0.0	22050.0	LBW	dawn	c				
74	Waveform 1	1	443.513705503	445.247486439	0.0	22050.0	LBW	dawn	stim	f			
74	Spectrogram 1	1	443.513705503	445.247486439	0.0	22050.0	LBW	dawn	stim	f			
75	Waveform 1	1	447.386540906	447.917729990	0.0	22050.0	LBW	dawn	c				
75	Spectrogram 1	1	447.386540906	447.917729990	0.0	22050.0	LBW	dawn	c				
76	Waveform 1	1	453.338435976	454.483660148	0.0	22050.0	LBW	dawn	c				
76	Spectrogram 1	1	453.338435976	454.483660148	0.0	22050.0	LBW	dawn	c				
77	Waveform 1	1	454.499682400	457.365179500	0.0	22050.0	LBW	dawn	stim	s			
77	Spectrogram 1	1	454.499682400	457.365179500	0.0	22050.0	LBW	dawn	stim	s			
78	Waveform 1	1	466.641495259	468.814984538	0.0	22050.0	LBW	dawn	stim	c			
78	Spectrogram 1	1	466.641495259	468.814984538	0.0	22050.0	LBW	dawn	stim	c			
79	Waveform 1	1	478.598122971	480.620540125	0.0	22050.0	LBW	dawn	stim	s			
79	Spectrogram 1	1	478.598122971	480.620540125	0.0	22050.0	LBW	dawn	stim	s			
80	Waveform 1	1	480.722173521	481.506773911	0.0	22050.0	LBW	dawn	c				
80	Spectrogram 1	1	480.722173521	481.506773911	0.0	22050.0	LBW	dawn	c				
81	Waveform 1	1	483.968940240	485.645353495	0.0	22050.0	LBW	dawn	c				
81	Spectrogram 1	1	483.968940240	485.645353495	0.0	22050.0	LBW	dawn	c				
82	Waveform 1	1	490.165720189	492.046811807	0.0	22050.0	LBW	dawn	stim	s			
82	Spectrogram 1	1	490.165720189	492.046811807	0.0	22050.0	LBW	dawn	stim	s			
83	Waveform 1	1	492.822335348	493.455863613	0.0	22050.0	LBW	dawn	c				
83	Spectrogram 1	1	492.822335348	493.455863613	0.0	22050.0	LBW	dawn	c				
84	Waveform 1	1	500.499342094	501.142616947	0.0	22050.0	LBW	dawn	c				
84	Spectrogram 1	1	500.499342094	501.142616947	0.0	22050.0	LBW	dawn	c				
85	Waveform 1	1	501.520496028	503.884043800	0.0	22050.0	LBW	dawn	stim	c			
85	Spectrogram 1	1	501.520496028	503.884043800	0.0	22050.0	LBW	dawn	stim	c			
86	Waveform 1	1	508.373976778	508.871052802	0.0	22050.0	LBW	dawn	c				
86	Spectrogram 1	1	508.373976778	508.871052802	0.0	22050.0	LBW	dawn	c				
87	Waveform 1	1	511.983291703	513.060289754	0.0	22050.0	LBW	dawn	c				
87	Spectrogram 1	1	511.983291703	513.060289754	0.0	22050.0	LBW	dawn	c				
88	Waveform 1	1	513.693985301	515.828488225	0.0	22050.0	LBW	dawn	stim	f			
88	Spectrogram 1	1	513.693985301	515.828488225	0.0	22050.0	LBW	dawn	stim	f			
89	Waveform 1	1	515.757111429	516.229820980	0.0	22050.0	LBW	dawn	c				
89	Spectrogram 1	1	515.757111429	516.229820980	0.0	22050.0	LBW	dawn	c				
90	Waveform 1	1	525.428878080	527.675466774	0.0	22050.0	LBW	dawn	stim	c			
90	Spectrogram 1	1	525.428878080	527.675466774	0.0	22050.0	LBW	dawn	stim	c			
91	Waveform 1	1	537.393025572	539.191271186	0.0	22050.0	LBW	dawn	stim	s	y		
91	Spectrogram 1	1	537.393025572	539.191271186	0.0	22050.0	LBW	dawn	stim	s	y		
92	Waveform 1	1	545.279200746	547.062826477	0.0	22050.0	LBW	dawn	r				
92	Spectrogram 1	1	545.279200746	547.062826477	0.0	22050.0	LBW	dawn	r				
93	Waveform 1	1	547.474810321	548.605414609	0.0	22050.0	LBW	dawn	r				
93	Spectrogram 1	1	547.474810321	548.605414609	0.0	22050.0	LBW	dawn	r				
94	Waveform 1	1	549.049945616	551.155208800	0.0	22050.0	LBW	dawn	stim	c	y		
94	Spectrogram 1	1	549.049945616	551.155208800	0.0	22050.0	LBW	dawn	stim	c	y		
95	Waveform 1	1	551.379471776	552.329764174	0.0	22050.0	LBW	dawn	r				
95	Spectrogram 1	1	551.379471776	552.329764174	0.0	22050.0	LBW	dawn	r				
96	Waveform 1	1	552.111203146	553.032255777	0.0	22050.0	LBW	dawn	c				
96	Spectrogram 1	1	552.111203146	553.032255777	0.0	22050.0	LBW	dawn	c				
97	Waveform 1	1	553.789540825	555.256402424	0.0	22050.0	LBW	dawn	c				
97	Spectrogram 1	1	553.789540825	555.256402424	0.0	22050.0	LBW	dawn	c				
98	Waveform 1	1	557.024314779	558.676361563	0.0	22050.0	LBW	dawn	c				
98	Spectrogram 1	1	557.024314779	558.676361563	0.0	22050.0	LBW	dawn	c				
99	Waveform 1	1	560.867684441	563.377431000	0.0	22050.0	LBW	dawn	stim	c			
99	Spectrogram 1	1	560.867684441	563.377431000	0.0	22050.0	LBW	dawn	stim	c			
100	Waveform 1	1	563.494990703	564.040799670	0.0	22050.0	LBW	dawn	c				
100	Spectrogram 1	1	563.494990703	564.040799670	0.0	22050.0	LBW	dawn	c				
101	Waveform 1	1	565.547800307	566.863589780	0.0	22050.0	LBW	dawn	c				
101	Spectrogram 1	1	565.547800307	566.863589780	0.0	22050.0	LBW	dawn	c				
102	Waveform 1	1	569.100881875	570.514137235	0.0	22050.0	LBW	dawn	c				
102	Spectrogram 1	1	569.100881875	570.514137235	0.0	22050.0	LBW	dawn	c				
103	Waveform 1	1	572.243834977	573.082041605	0.0	22050.0	LBW	dawn	c				
103	Spectrogram 1	1	572.243834977	573.082041605	0.0	22050.0	LBW	dawn	c				
104	Waveform 1	1	572.607450509	575.190296500	0.0	22050.0	LBW	dawn	stim	f			
104	Spectrogram 1	1	572.607450509	575.190296500	0.0	22050.0	LBW	dawn	stim	f			
