Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Bird	Experiment	Signal Type	Stim Type	Response	Overlapping	Notes
1	Waveform 1	1	27.651509645	29.494943561	0.0	22050.0	RWR	Dawn	R				Pretrial
1	Spectrogram 1	1	27.651509645	29.494943561	0.0	22050.0	RWR	Dawn	R				Pretrial
2	Waveform 1	1	30.260677649	30.877518998	0.0	22050.0	RWR	Dawn	C				Pretrial
2	Spectrogram 1	1	30.260677649	30.877518998	0.0	22050.0	RWR	Dawn	C				Pretrial
3	Waveform 1	1	34.684919274	37.088473495	0.0	22050.0	RWR	Dawn	R				Pretrial
3	Spectrogram 1	1	34.684919274	37.088473495	0.0	22050.0	RWR	Dawn	R				Pretrial
4	Waveform 1	1	37.237366234	37.981829931	0.0	22050.0	RWR	Dawn	C				Pretrial
4	Spectrogram 1	1	37.237366234	37.981829931	0.0	22050.0	RWR	Dawn	C				Pretrial
5	Waveform 1	1	74.573994976	77.509308980	0.0	22050.0	RWR	Dawn	R				Pretrial
5	Spectrogram 1	1	74.573994976	77.509308980	0.0	22050.0	RWR	Dawn	R				Pretrial
6	Waveform 1	1	77.672381981	78.083609546	0.0	22050.0	RWR	Dawn	R				Pretrial
6	Spectrogram 1	1	77.672381981	78.083609546	0.0	22050.0	RWR	Dawn	R				Pretrial
7	Waveform 1	1	95.029021992	96.688112516	0.0	22050.0	RWR	Dawn	R				Pretrial
7	Spectrogram 1	1	95.029021992	96.688112516	0.0	22050.0	RWR	Dawn	R				Pretrial
8	Waveform 1	1	97.276593343	97.971426127	0.0	22050.0	RWR	Dawn	R				Pretrial
8	Spectrogram 1	1	97.276593343	97.971426127	0.0	22050.0	RWR	Dawn	R				Pretrial
9	Waveform 1	1	123.283192952	125.027365041	0.0	22050.0	RWR	Dawn	R				Pretrial
9	Spectrogram 1	1	123.283192952	125.027365041	0.0	22050.0	RWR	Dawn	R				Pretrial
10	Waveform 1	1	125.027365041	125.665476781	0.0	22050.0	RWR	Dawn	C				Pretrial
10	Spectrogram 1	1	125.027365041	125.665476781	0.0	22050.0	RWR	Dawn	C				Pretrial
11	Waveform 1	1	156.748610016	159.095443194	0.0	22050.0	RWR	Dawn	R				Pretrial
11	Spectrogram 1	1	156.748610016	159.095443194	0.0	22050.0	RWR	Dawn	R				Pretrial
12	Waveform 1	1	159.584662194	160.151872630	0.0	22050.0	RWR	Dawn	C				Pretrial
12	Spectrogram 1	1	159.584662194	160.151872630	0.0	22050.0	RWR	Dawn	C				Pretrial
13	Waveform 1	1	223.055512666	225.983736540	0.0	22050.0	RWR	Dawn	R				Pretrial
13	Spectrogram 1	1	223.055512666	225.983736540	0.0	22050.0	RWR	Dawn	R				Pretrial
14	Waveform 1	1	225.969556279	226.806191672	0.0	22050.0	RWR	Dawn	C				Pretrial
14	Spectrogram 1	1	225.969556279	226.806191672	0.0	22050.0	RWR	Dawn	C				Pretrial
15	Waveform 1	1	270.920985346	272.537535088	0.0	22050.0	RWR	Dawn	R				Pretrial
15	Spectrogram 1	1	270.920985346	272.537535088	0.0	22050.0	RWR	Dawn	R				Pretrial
16	Waveform 1	1	272.941672523	273.615234915	0.0	22050.0	RWR	Dawn	R				Pretrial
16	Spectrogram 1	1	272.941672523	273.615234915	0.0	22050.0	RWR	Dawn	R				Pretrial
17	Waveform 1	1	279.684386804	281.797245676	0.0	22050.0	RWR	Dawn	R				Pretrial
17	Spectrogram 1	1	279.684386804	281.797245676	0.0	22050.0	RWR	Dawn	R				Pretrial
18	Waveform 1	1	281.839786459	282.534619243	0.0	22050.0	RWR	Dawn	C				Pretrial
18	Spectrogram 1	1	281.839786459	282.534619243	0.0	22050.0	RWR	Dawn	C				Pretrial
19	Waveform 1	1	301.800000000	303.849686428	0.0	22050.0	RWR	Dawn	S	C			
19	Spectrogram 1	1	301.800000000	303.849686428	0.0	22050.0	RWR	Dawn	S	C			
20	Waveform 1	1	310.753339550	311.044034899	0.0	22050.0	RWR	Dawn	C				
20	Spectrogram 1	1	310.753339550	311.044034899	0.0	22050.0	RWR	Dawn	C				
21	Waveform 1	1	314.141137062	316.243234753	0.0	22050.0	RWR	Dawn	S	C			
21	Spectrogram 1	1	314.141137062	316.243234753	0.0	22050.0	RWR	Dawn	S	C			
22	Waveform 1	1	318.866583018	319.277810583	0.0	22050.0	RWR	Dawn	C				
22	Spectrogram 1	1	318.866583018	319.277810583	0.0	22050.0	RWR	Dawn	C				
23	Waveform 1	1	326.014593300	328.204285268	0.0	22050.0	RWR	Dawn	S	F			
23	Spectrogram 1	1	326.014593300	328.204285268	0.0	22050.0	RWR	Dawn	S	F			
24	Waveform 1	1	330.402225706	330.749642098	0.0	22050.0	RWR	Dawn	C				
24	Spectrogram 1	1	330.402225706	330.749642098	0.0	22050.0	RWR	Dawn	C				
25	Waveform 1	1	338.066657172	340.392219958	0.0	22050.0	RWR	Dawn	S	S			
25	Spectrogram 1	1	338.066657172	340.392219958	0.0	22050.0	RWR	Dawn	S	S			
26	Waveform 1	1	342.264014395	342.590160396	0.0	22050.0	RWR	Dawn	C				
26	Spectrogram 1	1	342.264014395	342.590160396	0.0	22050.0	RWR	Dawn	C				
27	Waveform 1	1	350.488566393	352.849579832	0.0	22050.0	RWR	Dawn	S	S			
27	Spectrogram 1	1	350.488566393	352.849579832	0.0	22050.0	RWR	Dawn	S	S			
