Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Bird	Experiment	Signal Type	Stim Type	Response	Overlapping	Notes
1	Waveform 1	1	103.613644993	106.167136577	0.0	22050.0	RO	A	R				Pretrial
1	Spectrogram 1	1	103.613644993	106.167136577	0.0	22050.0	RO	A	R				Pretrial
2	Waveform 1	1	106.083631688	106.615425977	0.0	22050.0	RO	A	C				Pretrial
2	Spectrogram 1	1	106.083631688	106.615425977	0.0	22050.0	RO	A	C				Pretrial
3	Waveform 1	1	272.056182659	274.649229189	0.0	22050.0	RO	A	R				Pretrial
3	Spectrogram 1	1	272.056182659	274.649229189	0.0	22050.0	RO	A	R				Pretrial
4	Waveform 1	1	274.684389142	275.066753631	0.0	22050.0	RO	A	C				Pretrial
4	Spectrogram 1	1	274.684389142	275.066753631	0.0	22050.0	RO	A	C				Pretrial
5	Waveform 1	1	305.616356709	307.580919080	0.0	22050.0	RO	A	S	S			
5	Spectrogram 1	1	305.616356709	307.580919080	0.0	22050.0	RO	A	S	S			
6	Waveform 1	1	308.002838516	308.385203004	0.0	22050.0	RO	A	C				
6	Spectrogram 1	1	308.002838516	308.385203004	0.0	22050.0	RO	A	C				
7	Waveform 1	1	317.878389837	319.759447320	0.0	22050.0	RO	A	S	S			
7	Spectrogram 1	1	317.878389837	319.759447320	0.0	22050.0	RO	A	S	S			
8	Waveform 1	1	320.141811808	320.458251385	0.0	22050.0	RO	A	C				
8	Spectrogram 1	1	320.141811808	320.458251385	0.0	22050.0	RO	A	C				
9	Waveform 1	1	329.678948699	331.617141105	0.0	22050.0	RO	A	S	S			
9	Spectrogram 1	1	329.678948699	331.617141105	0.0	22050.0	RO	A	S	S			
10	Waveform 1	1	332.395055065	332.746654594	0.0	22050.0	RO	A	C				
10	Spectrogram 1	1	332.395055065	332.746654594	0.0	22050.0	RO	A	C				
11	Waveform 1	1	340.886183354	342.868325702	0.0	22050.0	RO	A	S	S			
11	Spectrogram 1	1	340.886183354	342.868325702	0.0	22050.0	RO	A	S	S			
12	Waveform 1	1	352.981206286	355.029273546	0.0	22050.0	RO	A	S	S			
12	Spectrogram 1	1	352.981206286	355.029273546	0.0	22050.0	RO	A	S	S			
13	Waveform 1	1	354.704043981	356.857591100	0.0	22050.0	RO	A	R		Y	Y	
13	Spectrogram 1	1	354.704043981	356.857591100	0.0	22050.0	RO	A	R		Y	Y	
14	Waveform 1	1	355.358898105	355.684127670	0.0	22050.0	RO	A	C				
14	Spectrogram 1	1	355.358898105	355.684127670	0.0	22050.0	RO	A	C				
15	Waveform 1	1	356.870776082	357.222375612	0.0	22050.0	RO	A	C				
15	Spectrogram 1	1	356.870776082	357.222375612	0.0	22050.0	RO	A	C				
16	Waveform 1	1	364.834505078	366.873782349	0.0	22050.0	RO	A	S	S			
16	Spectrogram 1	1	364.834505078	366.873782349	0.0	22050.0	RO	A	S	S			
17	Waveform 1	1	368.227440538	368.803184768	0.0	22050.0	RO	A	C				
17	Spectrogram 1	1	368.227440538	368.803184768	0.0	22050.0	RO	A	C				
18	Waveform 1	1	376.117803780	378.161476046	0.0	22050.0	RO	A	S	S			?
18	Spectrogram 1	1	376.117803780	378.161476046	0.0	22050.0	RO	A	S	S			?
19	Waveform 1	1	388.354086935	390.340624277	0.0	22050.0	RO	A	S	S			
19	Spectrogram 1	1	388.354086935	390.340624277	0.0	22050.0	RO	A	S	S			
20	Waveform 1	1	391.852502254	392.067856966	0.0	22050.0	RO	A	C				
20	Spectrogram 1	1	391.852502254	392.067856966	0.0	22050.0	RO	A	C				
21	Waveform 1	1	400.326050567	402.176343092	0.0	22050.0	RO	A	S	S			
21	Spectrogram 1	1	400.326050567	402.176343092	0.0	22050.0	RO	A	S	S			
22	Waveform 1	1	401.525883962	403.402546451	0.0	22050.0	RO	A	R		Y	Y	
22	Spectrogram 1	1	401.525883962	403.402546451	0.0	22050.0	RO	A	R		Y	Y	
23	Waveform 1	1	402.044493268	402.321377898	0.0	22050.0	RO	A	C				
23	Spectrogram 1	1	402.044493268	402.321377898	0.0	22050.0	RO	A	C				
24	Waveform 1	1	403.195981727	403.811280904	0.0	22050.0	RO	A	C				
24	Spectrogram 1	1	403.195981727	403.811280904	0.0	22050.0	RO	A	C				
25	Waveform 1	1	411.525757225	413.459554638	0.0	22050.0	RO	A	S	S			
25	Spectrogram 1	1	411.525757225	413.459554638	0.0	22050.0	RO	A	S	S			
26	Waveform 1	1	422.620367975	424.439895541	0.0	22050.0	RO	A	S	F			
26	Spectrogram 1	1	422.620367975	424.439895541	0.0	22050.0	RO	A	S	F			
27	Waveform 1	1	424.417920570	426.039673400	0.0	22050.0	RO	A	R		Y	Y	
27	Spectrogram 1	1	424.417920570	426.039673400	0.0	22050.0	RO	A	R		Y	Y	
28	Waveform 1	1	426.149548253	427.692191189	0.0	22050.0	RO	A	C				
28	Spectrogram 1	1	426.149548253	427.692191189	0.0	22050.0	RO	A	C				
29	Waveform 1	1	433.959452454	435.778980020	0.0	22050.0	RO	A	S	F			
29	Spectrogram 1	1	433.959452454	435.778980020	0.0	22050.0	RO	A	S	F			
30	Waveform 1	1	436.776643685	437.154613179	0.0	22050.0	RO	A	C				
30	Spectrogram 1	1	436.776643685	437.154613179	0.0	22050.0	RO	A	C				
31	Waveform 1	1	445.922625679	447.737758251	0.0	22050.0	RO	A	S	F			
31	Spectrogram 1	1	445.922625679	447.737758251	0.0	22050.0	RO	A	S	F			
32	Waveform 1	1	448.317897475	448.542042175	0.0	22050.0	RO	A	C				
32	Spectrogram 1	1	448.317897475	448.542042175	0.0	22050.0	RO	A	C				
33	Waveform 1	1	457.129860219	458.909832837	0.0	22050.0	RO	A	S	F			
33	Spectrogram 1	1	457.129860219	458.909832837	0.0	22050.0	RO	A	S	F			
34	Waveform 1	1	459.384492202	459.771251685	0.0	22050.0	RO	A	C				
34	Spectrogram 1	1	459.384492202	459.771251685	0.0	22050.0	RO	A	C				
35	Waveform 1	1	468.820544228	470.662046764	0.0	22050.0	RO	A	S	F			
35	Spectrogram 1	1	468.820544228	470.662046764	0.0	22050.0	RO	A	S	F			
36	Waveform 1	1	470.648861781	472.125579806	0.0	22050.0	RO	A	R		Y		
36	Spectrogram 1	1	470.648861781	472.125579806	0.0	22050.0	RO	A	R		Y		
37	Waveform 1	1	474.441741474	475.720684763	0.0	22050.0	RO	A	C				
37	Spectrogram 1	1	474.441741474	475.720684763	0.0	22050.0	RO	A	C				
38	Waveform 1	1	480.168418695	482.049476179	0.0	22050.0	RO	A	S	F			
38	Spectrogram 1	1	480.168418695	482.049476179	0.0	22050.0	RO	A	S	F			
39	Waveform 1	1	483.077904803	483.438294320	0.0	22050.0	RO	A	C				
39	Spectrogram 1	1	483.077904803	483.438294320	0.0	22050.0	RO	A	C				
40	Waveform 1	1	492.135987217	493.981884748	0.0	22050.0	RO	A	S	F			
40	Spectrogram 1	1	492.135987217	493.981884748	0.0	22050.0	RO	A	S	F			
41	Waveform 1	1	492.843581271	495.379492878	0.0	22050.0	RO	A	R		Y	Y	
41	Spectrogram 1	1	492.843581271	495.379492878	0.0	22050.0	RO	A	R		Y	Y	
42	Waveform 1	1	495.476182748	496.245306719	0.0	22050.0	RO	A	C				
42	Spectrogram 1	1	495.476182748	496.245306719	0.0	22050.0	RO	A	C				
43	Waveform 1	1	503.312456914	505.123194492	0.0	22050.0	RO	A	S	F			
43	Spectrogram 1	1	503.312456914	505.123194492	0.0	22050.0	RO	A	S	F			
44	Waveform 1	1	507.505281304	507.892040787	0.0	22050.0	RO	A	C				
44	Spectrogram 1	1	507.505281304	507.892040787	0.0	22050.0	RO	A	C				
45	Waveform 1	1	516.006834786	517.795597393	0.0	22050.0	RO	A	S	F			
45	Spectrogram 1	1	516.006834786	517.795597393	0.0	22050.0	RO	A	S	F			
46	Waveform 1	1	517.861522305	519.755764771	0.0	22050.0	RO	A	R		Y		
46	Spectrogram 1	1	517.861522305	519.755764771	0.0	22050.0	RO	A	R		Y		
47	Waveform 1	1	520.718268483	523.188255178	0.0	22050.0	RO	A	C				
47	Spectrogram 1	1	520.718268483	523.188255178	0.0	22050.0	RO	A	C				
48	Waveform 1	1	527.341524079	529.200606591	0.0	22050.0	RO	A	S	F			
48	Spectrogram 1	1	527.341524079	529.200606591	0.0	22050.0	RO	A	S	F			
49	Waveform 1	1	529.556601115	529.851065721	0.0	22050.0	RO	A	C				
49	Spectrogram 1	1	529.556601115	529.851065721	0.0	22050.0	RO	A	C				
50	Waveform 1	1	538.798322358	541.013399394	0.0	22050.0	RO	A	S	C			
50	Spectrogram 1	1	538.798322358	541.013399394	0.0	22050.0	RO	A	S	C			
51	Waveform 1	1	541.413343859	541.690228488	0.0	22050.0	RO	A	C				
51	Spectrogram 1	1	541.413343859	541.690228488	0.0	22050.0	RO	A	C				
52	Waveform 1	1	550.458241408	552.537073626	0.0	22050.0	RO	A	S	C			
52	Spectrogram 1	1	550.458241408	552.537073626	0.0	22050.0	RO	A	S	C			
53	Waveform 1	1	554.615905729	554.980690241	0.0	22050.0	RO	A	C				
53	Spectrogram 1	1	554.615905729	554.980690241	0.0	22050.0	RO	A	C				
54	Waveform 1	1	561.678660510	563.942082482	0.0	22050.0	RO	A	S	C			
54	Spectrogram 1	1	561.678660510	563.942082482	0.0	22050.0	RO	A	S	C			
55	Waveform 1	1	564.566171647	564.922166170	0.0	22050.0	RO	A	C				
55	Spectrogram 1	1	564.566171647	564.922166170	0.0	22050.0	RO	A	C				
56	Waveform 1	1	573.312209595	575.527286632	0.0	22050.0	RO	A	C				
56	Spectrogram 1	1	573.312209595	575.527286632	0.0	22050.0	RO	A	C				
57	Waveform 1	1	575.936021085	576.296410603	0.0	22050.0	RO	A	C				
57	Spectrogram 1	1	575.936021085	576.296410603	0.0	22050.0	RO	A	C				
58	Waveform 1	1	585.086611604	587.310478629	0.0	22050.0	RO	A	C				
58	Spectrogram 1	1	585.086611604	587.310478629	0.0	22050.0	RO	A	C				
59	Waveform 1	1	587.090728923	589.248671036	0.0	22050.0	RO	A	R		Y	Y	
59	Spectrogram 1	1	587.090728923	589.248671036	0.0	22050.0	RO	A	R		Y	Y	
60	Waveform 1	1	591.248393202	591.599992732	0.0	22050.0	RO	A	C				
60	Spectrogram 1	1	591.248393202	591.599992732	0.0	22050.0	RO	A	C				
61	Waveform 1	1	596.803665536	598.926447696	0.0	22050.0	RO	A	S	C			
61	Spectrogram 1	1	596.803665536	598.926447696	0.0	22050.0	RO	A	S	C			
62	Waveform 1	1	599.097852467	600.328450820	0.0	22050.0	RO	A	C				
62	Spectrogram 1	1	599.097852467	600.328450820	0.0	22050.0	RO	A	C				
63	Waveform 1	1	608.652569334	610.788536476	0.0	22050.0	RO	A	S	C			
63	Spectrogram 1	1	608.652569334	610.788536476	0.0	22050.0	RO	A	S	C			
64	Waveform 1	1	611.368675700	611.623585359	0.0	22050.0	RO	A	C				
64	Spectrogram 1	1	611.368675700	611.623585359	0.0	22050.0	RO	A	C				
65	Waveform 1	1	617.780971771	620.048788737	0.0	22050.0	RO	A	R		Y		
65	Spectrogram 1	1	617.780971771	620.048788737	0.0	22050.0	RO	A	R		Y		
66	Waveform 1	1	620.228983495	622.452850520	0.0	22050.0	RO	A	S	C			
66	Spectrogram 1	1	620.228983495	622.452850520	0.0	22050.0	RO	A	S	C			
67	Waveform 1	1	620.791542743	621.173907231	0.0	22050.0	RO	A	C				
67	Spectrogram 1	1	620.791542743	621.173907231	0.0	22050.0	RO	A	C				
68	Waveform 1	1	622.975854704	623.410959122	0.0	22050.0	RO	A	C				
68	Spectrogram 1	1	622.975854704	623.410959122	0.0	22050.0	RO	A	C				
69	Waveform 1	1	631.484562970	633.651295071	0.0	22050.0	RO	A	S	C			
69	Spectrogram 1	1	631.484562970	633.651295071	0.0	22050.0	RO	A	S	C			
70	Waveform 1	1	634.670933707	635.057693189	0.0	22050.0	RO	A	C				
70	Spectrogram 1	1	634.670933707	635.057693189	0.0	22050.0	RO	A	C				
71	Waveform 1	1	643.122507050	645.276054168	0.0	22050.0	RO	A	S	C			
71	Spectrogram 1	1	643.122507050	645.276054168	0.0	22050.0	RO	A	S	C			
72	Waveform 1	1	645.654023663	646.045178139	0.0	22050.0	RO	A	C				
72	Spectrogram 1	1	645.654023663	646.045178139	0.0	22050.0	RO	A	C				
73	Waveform 1	1	700.011308652	702.243965665	0.0	22050.0	RO	A	R				
73	Spectrogram 1	1	700.011308652	702.243965665	0.0	22050.0	RO	A	R				
74	Waveform 1	1	702.120905829	702.547220259	0.0	22050.0	RO	A	C				
74	Spectrogram 1	1	702.120905829	702.547220259	0.0	22050.0	RO	A	C				
75	Waveform 1	1	749.226451057	751.885422500	0.0	22050.0	RO	A	R				
75	Spectrogram 1	1	749.226451057	751.885422500	0.0	22050.0	RO	A	R				
76	Waveform 1	1	752.786396294	753.322585577	0.0	22050.0	RO	A	C				
76	Spectrogram 1	1	752.786396294	753.322585577	0.0	22050.0	RO	A	C				
77	Waveform 1	1	833.592754544	835.812226575	0.0	22050.0	RO	A	R				
77	Spectrogram 1	1	833.592754544	835.812226575	0.0	22050.0	RO	A	R				
78	Waveform 1	1	835.816621569	836.212171040	0.0	22050.0	RO	A	C				
78	Spectrogram 1	1	835.816621569	836.212171040	0.0	22050.0	RO	A	C				
79	Waveform 1	1	872.163221238	874.628812939	0.0	22050.0	RO	A	R				
79	Spectrogram 1	1	872.163221238	874.628812939	0.0	22050.0	RO	A	R				
80	Waveform 1	1	874.162943563	874.576073010	0.0	22050.0	RO	A	C				
80	Spectrogram 1	1	874.162943563	874.576073010	0.0	22050.0	RO	A	C				
