Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Bird	Experiment	Signal Type	Stim Type	Response	Overlapping	Notes
1	Waveform 1	1	4.298245614	7.163742690	0.0	22050.0	orbrb	dawn	c				
1	Spectrogram 1	1	4.298245614	7.163742690	0.0	22050.0	orbrb	dawn	c				
2	Waveform 1	1	7.953216374	10.380116959	0.0	22050.0	orbrb	dawn	c				
2	Spectrogram 1	1	7.953216374	10.380116959	0.0	22050.0	orbrb	dawn	c				
3	Waveform 1	1	12.674394909	15.203634675	0.0	22050.0	orbrb	dawn	c				
3	Spectrogram 1	1	12.674394909	15.203634675	0.0	22050.0	orbrb	dawn	c				
4	Waveform 1	1	16.300125903	22.703634675	0.0	22050.0	orbrb	dawn	c				
4	Spectrogram 1	1	16.300125903	22.703634675	0.0	22050.0	orbrb	dawn	c				
5	Waveform 1	1	23.543757549	27.549605502	0.0	22050.0	orbrb	dawn	c				
5	Spectrogram 1	1	23.543757549	27.549605502	0.0	22050.0	orbrb	dawn	c				
6	Waveform 1	1	31.895888910	34.249690079	0.0	22050.0	orbrb	dawn	pre trial sing				
6	Spectrogram 1	1	31.895888910	34.249690079	0.0	22050.0	orbrb	dawn	pre trial sing				
7	Waveform 1	1	33.860955075	34.738148058	0.0	22050.0	orbrb	dawn	c				
7	Spectrogram 1	1	33.860955075	34.738148058	0.0	22050.0	orbrb	dawn	c				
8	Waveform 1	1	49.965802591	50.930714872	0.0	22050.0	orbrb	dawn	c				
8	Spectrogram 1	1	49.965802591	50.930714872	0.0	22050.0	orbrb	dawn	c				
9	Waveform 1	1	55.477498498	57.772820135	0.0	22050.0	orbrb	dawn	c				
9	Spectrogram 1	1	55.477498498	57.772820135	0.0	22050.0	orbrb	dawn	c				
10	Waveform 1	1	75.542508700	77.048356653	0.0	22050.0	orbrb	dawn	c				
10	Spectrogram 1	1	75.542508700	77.048356653	0.0	22050.0	orbrb	dawn	c				
11	Waveform 1	1	101.973958528	104.020742153	0.0	22050.0	orbrb	dawn	pre trial sing				
11	Spectrogram 1	1	101.973958528	104.020742153	0.0	22050.0	orbrb	dawn	pre trial sing				
12	Waveform 1	1	104.818831959	110.535206228	0.0	22050.0	orbrb	dawn	c				
12	Spectrogram 1	1	104.818831959	110.535206228	0.0	22050.0	orbrb	dawn	c				
13	Waveform 1	1	112.445965233	117.241286871	0.0	22050.0	orbrb	dawn	c				
13	Spectrogram 1	1	112.445965233	117.241286871	0.0	22050.0	orbrb	dawn	c				
14	Waveform 1	1	116.373489054	118.303313615	0.0	22050.0	orbrb	dawn	pre trial sing				
14	Spectrogram 1	1	116.373489054	118.303313615	0.0	22050.0	orbrb	dawn	pre trial sing				
15	Waveform 1	1	120.350883982	121.681293338	0.0	22050.0	orbrb	dawn	c				
15	Spectrogram 1	1	120.350883982	121.681293338	0.0	22050.0	orbrb	dawn	c				
16	Waveform 1	1	128.632528285	131.337206648	0.0	22050.0	orbrb	dawn	pre trial sing				
16	Spectrogram 1	1	128.632528285	131.337206648	0.0	22050.0	orbrb	dawn	pre trial sing				
17	Waveform 1	1	131.290734640	132.401845751	0.0	22050.0	orbrb	dawn	c				
17	Spectrogram 1	1	131.290734640	132.401845751	0.0	22050.0	orbrb	dawn	c				
18	Waveform 1	1	138.915270948	141.693048726	0.0	22050.0	orbrb	dawn	pre trial sing				
18	Spectrogram 1	1	138.915270948	141.693048726	0.0	22050.0	orbrb	dawn	pre trial sing				
19	Waveform 1	1	143.213516562	145.494218316	0.0	22050.0	orbrb	dawn	pre trial sing				
19	Spectrogram 1	1	143.213516562	145.494218316	0.0	22050.0	orbrb	dawn	pre trial sing				
20	Waveform 1	1	147.097180733	148.617648570	0.0	22050.0	orbrb	dawn	c				
20	Spectrogram 1	1	147.097180733	148.617648570	0.0	22050.0	orbrb	dawn	c				
21	Waveform 1	1	163.447953903	165.816374955	0.0	22050.0	orbrb	dawn	pre trial sing				
21	Spectrogram 1	1	163.447953903	165.816374955	0.0	22050.0	orbrb	dawn	pre trial sing				
22	Waveform 1	1	170.392398347	172.483041622	0.0	22050.0	orbrb	dawn	pre trial sing				
22	Spectrogram 1	1	170.392398347	172.483041622	0.0	22050.0	orbrb	dawn	pre trial sing				
23	Waveform 1	1	172.445964780	173.659415072	0.0	22050.0	orbrb	dawn	c				
23	Spectrogram 1	1	172.445964780	173.659415072	0.0	22050.0	orbrb	dawn	c				
24	Waveform 1	1	185.869369937	188.252410873	0.0	22050.0	orbrb	dawn	pre trial sing				
24	Spectrogram 1	1	185.869369937	188.252410873	0.0	22050.0	orbrb	dawn	pre trial sing				
25	Waveform 1	1	188.068371547	189.194102541	0.0	22050.0	orbrb	dawn	c				
25	Spectrogram 1	1	188.068371547	189.194102541	0.0	22050.0	orbrb	dawn	c				
26	Waveform 1	1	199.599013594	201.996674412	0.0	22050.0	orbrb	dawn	pre trial sing				
26	Spectrogram 1	1	199.599013594	201.996674412	0.0	22050.0	orbrb	dawn	pre trial sing				
27	Waveform 1	1	202.362950533	203.371722463	0.0	22050.0	orbrb	dawn	c				
27	Spectrogram 1	1	202.362950533	203.371722463	0.0	22050.0	orbrb	dawn	c				
28	Waveform 1	1	212.478870720	215.110449667	0.0	22050.0	orbrb	dawn	pre trial sing				
