Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Waveform 1	1	0.000000000	2.748538012	0.0	22050.0
1	Spectrogram 1	1	0.000000000	2.748538012	0.0	22050.0
2	Waveform 1	1	12.192982456	15.555555556	0.0	22050.0
2	Spectrogram 1	1	12.192982456	15.555555556	0.0	22050.0
3	Waveform 1	1	25.175438596	28.157894737	0.0	22050.0
3	Spectrogram 1	1	25.175438596	28.157894737	0.0	22050.0
4	Waveform 1	1	36.217639346	39.580212446	0.0	22050.0
4	Spectrogram 1	1	36.217639346	39.580212446	0.0	22050.0
5	Waveform 1	1	48.790738762	51.714715370	0.0	22050.0
5	Spectrogram 1	1	48.790738762	51.714715370	0.0	22050.0
6	Waveform 1	1	61.392306023	64.374762163	0.0	22050.0
6	Spectrogram 1	1	61.392306023	64.374762163	0.0	22050.0
7	Waveform 1	1	72.854294327	75.544352806	0.0	22050.0
7	Spectrogram 1	1	72.854294327	75.544352806	0.0	22050.0
8	Waveform 1	1	84.725639356	87.971253391	0.0	22050.0
8	Spectrogram 1	1	84.725639356	87.971253391	0.0	22050.0
9	Waveform 1	1	97.991106313	101.032041986	0.0	22050.0
9	Spectrogram 1	1	97.991106313	101.032041986	0.0	22050.0
10	Waveform 1	1	109.043737892	111.821515670	0.0	22050.0
10	Spectrogram 1	1	109.043737892	111.821515670	0.0	22050.0
11	Waveform 1	1	121.263100223	124.537954025	0.0	22050.0
11	Spectrogram 1	1	121.263100223	124.537954025	0.0	22050.0
12	Waveform 1	1	133.806959873	137.461930633	0.0	22050.0
12	Spectrogram 1	1	133.806959873	137.461930633	0.0	22050.0
13	Waveform 1	1	146.286342409	149.561196210	0.0	22050.0
13	Spectrogram 1	1	146.286342409	149.561196210	0.0	22050.0
14	Waveform 1	1	159.327278081	162.719090947	0.0	22050.0
14	Spectrogram 1	1	159.327278081	162.719090947	0.0	22050.0
15	Waveform 1	1	172.013426951	175.522198881	0.0	22050.0
15	Spectrogram 1	1	172.013426951	175.522198881	0.0	22050.0
16	Waveform 1	1	185.668397712	188.826292448	0.0	22050.0
16	Spectrogram 1	1	185.668397712	188.826292448	0.0	22050.0
17	Waveform 1	1	198.492153421	201.562328859	0.0	22050.0
17	Spectrogram 1	1	198.492153421	201.562328859	0.0	22050.0
18	Waveform 1	1	210.217299619	213.930749912	0.0	22050.0
18	Spectrogram 1	1	210.217299619	213.930749912	0.0	22050.0
19	Waveform 1	1	223.769938578	226.986312847	0.0	22050.0
19	Spectrogram 1	1	223.769938578	226.986312847	0.0	22050.0
20	Waveform 1	1	236.343037993	239.851809923	0.0	22050.0
20	Spectrogram 1	1	236.343037993	239.851809923	0.0	22050.0
21	Waveform 1	1	249.702734002	251.837236926	0.0	22050.0
21	Spectrogram 1	1	249.702734002	251.837236926	0.0	22050.0
22	Waveform 1	1	260.901564411	263.416184294	0.0	22050.0
22	Spectrogram 1	1	260.901564411	263.416184294	0.0	22050.0
23	Waveform 1	1	272.405080199	274.744261486	0.0	22050.0
23	Spectrogram 1	1	272.405080199	274.744261486	0.0	22050.0
24	Waveform 1	1	284.188705930	286.410928152	0.0	22050.0
24	Spectrogram 1	1	284.188705930	286.410928152	0.0	22050.0
25	Waveform 1	1	295.124378445	297.492799497	0.0	22050.0
25	Spectrogram 1	1	295.124378445	297.492799497	0.0	22050.0
26	Waveform 1	1	306.381966184	308.691907705	0.0	22050.0
26	Spectrogram 1	1	306.381966184	308.691907705	0.0	22050.0
27	Waveform 1	1	317.463837529	320.270855073	0.0	22050.0
27	Spectrogram 1	1	317.463837529	320.270855073	0.0	22050.0
28	Waveform 1	1	329.013545132	331.206527588	0.0	22050.0
28	Spectrogram 1	1	329.013545132	331.206527588	0.0	22050.0
29	Waveform 1	1	340.562486547	343.077106430	0.0	22050.0
29	Spectrogram 1	1	340.562486547	343.077106430	0.0	22050.0
30	Waveform 1	1	351.673597658	354.071258477	0.0	22050.0
30	Spectrogram 1	1	351.673597658	354.071258477	0.0	22050.0
