Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Bird	Experiment	Signal Type	Stim Type	Response	Overlapping	Notes
192	Waveform 1	1	3.851764926	6.753427902	0.0	22050.0	PDP	dawn	c				
192	Spectrogram 1	1	3.851764926	6.753427902	0.0	22050.0	PDP	dawn	c				
193	Waveform 1	1	7.600815667	10.142980576	0.0	22050.0	PDP	dawn	c				
193	Spectrogram 1	1	7.600815667	10.142980576	0.0	22050.0	PDP	dawn	c				
195	Waveform 1	1	12.454039410	15.016747065	0.0	22050.0	PDP	dawn	pre-trial-sing				
195	Spectrogram 1	1	12.454039410	15.016747065	0.0	22050.0	PDP	dawn	pre-trial-sing				
194	Waveform 1	1	15.098918052	15.643300840	0.0	22050.0	PDP	dawn	c				the bird
194	Spectrogram 1	1	15.098918052	15.643300840	0.0	22050.0	PDP	dawn	c				the bird
197	Waveform 1	1	20.152433038	22.653512452	0.0	22050.0	PDP	dawn	pre-trial-sing				
197	Spectrogram 1	1	20.152433038	22.653512452	0.0	22050.0	PDP	dawn	pre-trial-sing				
196	Waveform 1	1	23.156809747	23.567664682	0.0	22050.0	PDP	dawn	c				the bird
196	Spectrogram 1	1	23.156809747	23.567664682	0.0	22050.0	PDP	dawn	c				the bird
199	Waveform 1	1	35.400285830	38.348169986	0.0	22050.0	PDP	dawn	pre-trial-sing				
199	Spectrogram 1	1	35.400285830	38.348169986	0.0	22050.0	PDP	dawn	pre-trial-sing				
198	Waveform 1	1	39.873468844	40.561650860	0.0	22050.0	PDP	dawn	c				the bird
198	Spectrogram 1	1	39.873468844	40.561650860	0.0	22050.0	PDP	dawn	c				the bird
201	Waveform 1	1	46.056835351	49.025262254	0.0	22050.0	PDP	dawn	pre-trial-sing				
201	Spectrogram 1	1	46.056835351	49.025262254	0.0	22050.0	PDP	dawn	pre-trial-sing				
200	Waveform 1	1	49.215282661	49.800750943	0.0	22050.0	PDP	dawn	c				the bird
200	Spectrogram 1	1	49.215282661	49.800750943	0.0	22050.0	PDP	dawn	c				the bird
203	Waveform 1	1	56.004659209	57.812420921	0.0	22050.0	PDP	dawn	pre-trial-sing				
203	Spectrogram 1	1	56.004659209	57.812420921	0.0	22050.0	PDP	dawn	pre-trial-sing				
202	Waveform 1	1	60.703812438	61.366316020	0.0	22050.0	PDP	dawn	c				the bird
202	Spectrogram 1	1	60.703812438	61.366316020	0.0	22050.0	PDP	dawn	c				the bird
205	Waveform 1	1	63.238250759	65.924214894	0.0	22050.0	PDP	dawn	pre-trial-sing				
205	Spectrogram 1	1	63.238250759	65.924214894	0.0	22050.0	PDP	dawn	pre-trial-sing				
204	Waveform 1	1	66.186134828	66.617532509	0.0	22050.0	PDP	dawn	c				the bird
204	Spectrogram 1	1	66.186134828	66.617532509	0.0	22050.0	PDP	dawn	c				the bird
206	Waveform 1	1	68.774520916	70.469297522	0.0	22050.0	PDP	dawn	c				
206	Spectrogram 1	1	68.774520916	70.469297522	0.0	22050.0	PDP	dawn	c				
208	Waveform 1	1	71.224243293	73.391503073	0.0	22050.0	PDP	dawn	pre-trial-sing				
208	Spectrogram 1	1	71.224243293	73.391503073	0.0	22050.0	PDP	dawn	pre-trial-sing				
207	Waveform 1	1	73.725322708	74.305655303	0.0	22050.0	PDP	dawn	c				the bird
207	Spectrogram 1	1	73.725322708	74.305655303	0.0	22050.0	PDP	dawn	c				the bird
210	Waveform 1	1	86.888087157	89.409709319	0.0	22050.0	PDP	dawn	pre-trial-sing				
210	Spectrogram 1	1	86.888087157	89.409709319	0.0	22050.0	PDP	dawn	pre-trial-sing				
209	Waveform 1	1	89.440523439	89.964363480	0.0	22050.0	PDP	dawn	c				the bird
209	Spectrogram 1	1	89.440523439	89.964363480	0.0	22050.0	PDP	dawn	c				the bird
212	Waveform 1	1	94.627566729	96.604806102	0.0	22050.0	PDP	dawn	pre-trial-sing				
212	Spectrogram 1	1	94.627566729	96.604806102	0.0	22050.0	PDP	dawn	pre-trial-sing				
211	Waveform 1	1	96.861590436	97.262173997	0.0	22050.0	PDP	dawn	c				the bird
211	Spectrogram 1	1	96.861590436	97.262173997	0.0	22050.0	PDP	dawn	c				the bird
213	Waveform 1	1	100.307636114	102.166754693	0.0	22050.0	PDP	dawn	c				
213	Spectrogram 1	1	100.307636114	102.166754693	0.0	22050.0	PDP	dawn	c				
215	Waveform 1	1	102.962785905	105.741192400	0.0	22050.0	PDP	dawn	pre-trial-sing				
215	Spectrogram 1	1	102.962785905	105.741192400	0.0	22050.0	PDP	dawn	pre-trial-sing				
214	Waveform 1	1	106.008248021	106.424238643	0.0	22050.0	PDP	dawn	c				the bird
214	Spectrogram 1	1	106.008248021	106.424238643	0.0	22050.0	PDP	dawn	c				the bird
217	Waveform 1	1	109.372122625	111.616417706	0.0	22050.0	PDP	dawn	pre-trial-sing				
217	Spectrogram 1	1	109.372122625	111.616417706	0.0	22050.0	PDP	dawn	pre-trial-sing				
216	Waveform 1	1	112.063222447	112.612740923	0.0	22050.0	PDP	dawn	c				the bird
216	Spectrogram 1	1	112.063222447	112.612740923	0.0	22050.0	PDP	dawn	c				the bird
218	Waveform 1	1	117.522457132	119.735938092	0.0	22050.0	PDP	dawn	pre-trial-sing				not noted but loud...
218	Spectrogram 1	1	117.522457132	119.735938092	0.0	22050.0	PDP	dawn	pre-trial-sing				not noted but loud...
220	Waveform 1	1	123.438768018	126.853999662	0.0	22050.0	PDP	dawn	pre-trial-sing				
220	Spectrogram 1	1	123.438768018	126.853999662	0.0	22050.0	PDP	dawn	pre-trial-sing				
219	Waveform 1	1	127.126191056	127.655166785	0.0	22050.0	PDP	dawn	c				the bird
219	Spectrogram 1	1	127.126191056	127.655166785	0.0	22050.0	PDP	dawn	c				the bird
221	Waveform 1	1	131.537745365	133.592020038	0.0	22050.0	PDP	dawn	pre-trial-sing				not noted
221	Spectrogram 1	1	131.537745365	133.592020038	0.0	22050.0	PDP	dawn	pre-trial-sing				not noted
222	Waveform 1	1	140.237598346	142.415129500	0.0	22050.0	PDP	dawn	pre-trial-sing				not noted
222	Spectrogram 1	1	140.237598346	142.415129500	0.0	22050.0	PDP	dawn	pre-trial-sing				not noted
223	Waveform 1	1	147.540544550	149.851603558	0.0	22050.0	PDP	dawn	pre-trial-sing				not noted
223	Spectrogram 1	1	147.540544550	149.851603558	0.0	22050.0	PDP	dawn	pre-trial-sing				not noted
225	Waveform 1	1	156.906669637	159.438563171	0.0	22050.0	PDP	dawn	pre-trial-sing				
225	Spectrogram 1	1	156.906669637	159.438563171	0.0	22050.0	PDP	dawn	pre-trial-sing				
224	Waveform 1	1	159.429658875	159.907277737	0.0	22050.0	PDP	dawn	c				the bird
224	Spectrogram 1	1	159.429658875	159.907277737	0.0	22050.0	PDP	dawn	c				the bird
227	Waveform 1	1	171.712853911	174.106083906	0.0	22050.0	PDP	dawn	pre-trial-sing				
227	Spectrogram 1	1	171.712853911	174.106083906	0.0	22050.0	PDP	dawn	pre-trial-sing				
226	Waveform 1	1	174.208797639	174.650466694	0.0	22050.0	PDP	dawn	c				the bird
226	Spectrogram 1	1	174.208797639	174.650466694	0.0	22050.0	PDP	dawn	c				the bird
229	Waveform 1	1	179.765610371	182.276961159	0.0	22050.0	PDP	dawn	pre-trial-sing				
229	Spectrogram 1	1	179.765610371	182.276961159	0.0	22050.0	PDP	dawn	pre-trial-sing				
228	Waveform 1	1	182.657001887	183.324641156	0.0	22050.0	PDP	dawn	c				our bird
228	Spectrogram 1	1	182.657001887	183.324641156	0.0	22050.0	PDP	dawn	c				our bird
231	Waveform 1	1	195.727324062	198.079468563	0.0	22050.0	PDP	dawn	pre-trial-sing				
231	Spectrogram 1	1	195.727324062	198.079468563	0.0	22050.0	PDP	dawn	pre-trial-sing				
230	Waveform 1	1	198.351659958	198.829278819	0.0	22050.0	PDP	dawn	c				the bird
230	Spectrogram 1	1	198.351659958	198.829278819	0.0	22050.0	PDP	dawn	c				the bird
233	Waveform 1	1	203.163798120	205.700827341	0.0	22050.0	PDP	dawn	pre-trial-sing				
233	Spectrogram 1	1	203.163798120	205.700827341	0.0	22050.0	PDP	dawn	pre-trial-sing				
232	Waveform 1	1	205.875440689	206.327381117	0.0	22050.0	PDP	dawn	c				the bird
232	Spectrogram 1	1	205.875440689	206.327381117	0.0	22050.0	PDP	dawn	c				the bird
235	Waveform 1	1	211.766072604	214.133624165	0.0	22050.0	PDP	dawn	pre-trial-sing				
235	Spectrogram 1	1	211.766072604	214.133624165	0.0	22050.0	PDP	dawn	pre-trial-sing				
234	Waveform 1	1	214.369865752	214.852620301	0.0	22050.0	PDP	dawn	c				the bird
234	Spectrogram 1	1	214.369865752	214.852620301	0.0	22050.0	PDP	dawn	c				the bird
237	Waveform 1	1	220.275905178	222.181244938	0.0	22050.0	PDP	dawn	pre-trial-sing				
237	Spectrogram 1	1	220.275905178	222.181244938	0.0	22050.0	PDP	dawn	pre-trial-sing				
236	Waveform 1	1	222.761577446	223.131346887	0.0	22050.0	PDP	dawn	c				the bird
236	Spectrogram 1	1	222.761577446	223.131346887	0.0	22050.0	PDP	dawn	c				the bird
238	Waveform 1	1	235.292652520	236.735780478	0.0	22050.0	PDP	dawn	pre-trial-sing				
238	Spectrogram 1	1	235.292652520	236.735780478	0.0	22050.0	PDP	dawn	pre-trial-sing				
239	Waveform 1	1	236.807680092	237.280163267	0.0	22050.0	PDP	dawn	c				the bird
239	Spectrogram 1	1	236.807680092	237.280163267	0.0	22050.0	PDP	dawn	c				the bird
241	Waveform 1	1	249.364433599	251.583050246	0.0	22050.0	PDP	dawn	pre-trial-sing				
241	Spectrogram 1	1	249.364433599	251.583050246	0.0	22050.0	PDP	dawn	pre-trial-sing				
240	Waveform 1	1	252.214739622	252.666680050	0.0	22050.0	PDP	dawn	c				the bird
240	Spectrogram 1	1	252.214739622	252.666680050	0.0	22050.0	PDP	dawn	c				the bird
242	Waveform 1	1	256.174353968	256.636565769	0.0	22050.0	PDP	dawn	c				wow
242	Spectrogram 1	1	256.174353968	256.636565769	0.0	22050.0	PDP	dawn	c				wow
244	Waveform 1	1	257.894808834	260.092882734	0.0	22050.0	PDP	dawn	pre-trial-sing				
244	Spectrogram 1	1	257.894808834	260.092882734	0.0	22050.0	PDP	dawn	pre-trial-sing				
243	Waveform 1	1	260.765657689	261.212462431	0.0	22050.0	PDP	dawn	c				the bird
243	Spectrogram 1	1	260.765657689	261.212462431	0.0	22050.0	PDP	dawn	c				the bird
246	Waveform 1	1	281.796293878	284.287101919	0.0	22050.0	PDP	dawn	pre-trial-sing				
246	Spectrogram 1	1	281.796293878	284.287101919	0.0	22050.0	PDP	dawn	pre-trial-sing				
245	Waveform 1	1	284.343594473	284.887977261	0.0	22050.0	PDP	dawn	c				the bird
245	Spectrogram 1	1	284.343594473	284.887977261	0.0	22050.0	PDP	dawn	c				the bird
1	Waveform 1	1	302.466000000	304.723907300	0.0	22050.0	PDP	dawn	s	c	y		
1	Spectrogram 1	1	302.466000000	304.723907300	0.0	22050.0	PDP	dawn	s	c	y		
31	Waveform 1	1	304.859485076	305.265204324	0.0	22050.0	PDP	dawn	c				playback
31	Spectrogram 1	1	304.859485076	305.265204324	0.0	22050.0	PDP	dawn	c				playback
33	Waveform 1	1	310.117662675	312.053816555	0.0	22050.0	PDP	dawn	r				
33	Spectrogram 1	1	310.117662675	312.053816555	0.0	22050.0	PDP	dawn	r				
32	Waveform 1	1	312.102217953	312.507937201	0.0	22050.0	PDP	dawn	c				the bird
32	Spectrogram 1	1	312.102217953	312.507937201	0.0	22050.0	PDP	dawn	c				the bird
2	Waveform 1	1	313.989970348	316.398607402	0.0	22050.0	PDP	dawn	s	c	y		
2	Spectrogram 1	1	313.989970348	316.398607402	0.0	22050.0	PDP	dawn	s	c	y		
34	Waveform 1	1	316.645120276	317.194638751	0.0	22050.0	PDP	dawn	c				playback
34	Spectrogram 1	1	316.645120276	317.194638751	0.0	22050.0	PDP	dawn	c				playback
36	Waveform 1	1	318.925365077	321.128574664	0.0	22050.0	PDP	dawn	r				
36	Spectrogram 1	1	318.925365077	321.128574664	0.0	22050.0	PDP	dawn	r				
35	Waveform 1	1	321.354544878	321.796213933	0.0	22050.0	PDP	dawn	c				the bird
35	Spectrogram 1	1	321.354544878	321.796213933	0.0	22050.0	PDP	dawn	c				the bird
3	Waveform 1	1	326.053460100	327.810828100	0.0	22050.0	PDP	dawn	s	s	y	y	
3	Spectrogram 1	1	326.053460100	327.810828100	0.0	22050.0	PDP	dawn	s	s	y	y	
38	Waveform 1	1	326.903286874	328.983239980	0.0	22050.0	PDP	dawn	r			y	
38	Spectrogram 1	1	326.903286874	328.983239980	0.0	22050.0	PDP	dawn	r			y	
37	Waveform 1	1	328.765340276	330.460116882	0.0	22050.0	PDP	dawn	c				the bird... match?
37	Spectrogram 1	1	328.765340276	330.460116882	0.0	22050.0	PDP	dawn	c				the bird... match?
4	Waveform 1	1	337.522022200	339.557061700	0.0	22050.0	PDP	dawn	s	f	y		
4	Spectrogram 1	1	337.522022200	339.557061700	0.0	22050.0	PDP	dawn	s	f	y		
39	Waveform 1	1	340.261207504	341.103460120	0.0	22050.0	PDP	dawn	c				playback
39	Spectrogram 1	1	340.261207504	341.103460120	0.0	22050.0	PDP	dawn	c				playback
41	Waveform 1	1	343.672451854	346.060546162	0.0	22050.0	PDP	dawn	r				
41	Spectrogram 1	1	343.672451854	346.060546162	0.0	22050.0	PDP	dawn	r				
40	Waveform 1	1	346.239146630	346.670544311	0.0	22050.0	PDP	dawn	c				the bird
40	Spectrogram 1	1	346.239146630	346.670544311	0.0	22050.0	PDP	dawn	c				the bird
5	Waveform 1	1	349.451701800	351.808255600	0.0	22050.0	PDP	dawn	s	c	y		
5	Spectrogram 1	1	349.451701800	351.808255600	0.0	22050.0	PDP	dawn	s	c	y		
42	Waveform 1	1	351.643245878	352.608754975	0.0	22050.0	PDP	dawn	c				playback
42	Spectrogram 1	1	351.643245878	352.608754975	0.0	22050.0	PDP	dawn	c				playback
44	Waveform 1	1	352.024317171	354.196712638	0.0	22050.0	PDP	dawn	r				
44	Spectrogram 1	1	352.024317171	354.196712638	0.0	22050.0	PDP	dawn	r				
43	Waveform 1	1	354.447330721	354.976306449	0.0	22050.0	PDP	dawn	c				the bird
43	Spectrogram 1	1	354.447330721	354.976306449	0.0	22050.0	PDP	dawn	c				the bird
47	Waveform 1	1	360.165209677	362.691967525	0.0	22050.0	PDP	dawn	r			y	
47	Spectrogram 1	1	360.165209677	362.691967525	0.0	22050.0	PDP	dawn	r			y	
6	Waveform 1	1	361.412352168	363.463149900	0.0	22050.0	PDP	dawn	s	s	y	y	
6	Spectrogram 1	1	361.412352168	363.463149900	0.0	22050.0	PDP	dawn	s	s	y	y	
45	Waveform 1	1	363.548797742	364.642699005	0.0	22050.0	PDP	dawn	c				first the bird playback?
45	Spectrogram 1	1	363.548797742	364.642699005	0.0	22050.0	PDP	dawn	c				first the bird playback?
49	Waveform 1	1	368.690449280	370.544432173	0.0	22050.0	PDP	dawn	r				
49	Spectrogram 1	1	368.690449280	370.544432173	0.0	22050.0	PDP	dawn	r				
48	Waveform 1	1	372.033781311	372.444636246	0.0	22050.0	PDP	dawn	c				the bird
48	Spectrogram 1	1	372.033781311	372.444636246	0.0	22050.0	PDP	dawn	c				the bird
7	Waveform 1	1	373.083004600	375.044972600	0.0	22050.0	PDP	dawn	s	s	y		
7	Spectrogram 1	1	373.083004600	375.044972600	0.0	22050.0	PDP	dawn	s	s	y		
50	Waveform 1	1	375.359138252	375.657008080	0.0	22050.0	PDP	dawn	c				playback
50	Spectrogram 1	1	375.359138252	375.657008080	0.0	22050.0	PDP	dawn	c				playback
52	Waveform 1	1	376.139762541	378.086187794	0.0	22050.0	PDP	dawn	r				
52	Spectrogram 1	1	376.139762541	378.086187794	0.0	22050.0	PDP	dawn	r				
51	Waveform 1	1	378.466228609	379.626893799	0.0	22050.0	PDP	dawn	c				the bird
51	Spectrogram 1	1	378.466228609	379.626893799	0.0	22050.0	PDP	dawn	c				the bird
53	Waveform 1	1	379.806642747	381.337077378	0.0	22050.0	PDP	dawn	c				
53	Spectrogram 1	1	379.806642747	381.337077378	0.0	22050.0	PDP	dawn	c				
55	Waveform 1	1	382.726280127	385.109238748	0.0	22050.0	PDP	dawn	r				
55	Spectrogram 1	1	382.726280127	385.109238748	0.0	22050.0	PDP	dawn	r				
8	Waveform 1	1	384.909616500	386.977538100	0.0	22050.0	PDP	dawn	s	f			
8	Spectrogram 1	1	384.909616500	386.977538100	0.0	22050.0	PDP	dawn	s	f			
54	Waveform 1	1	385.355751623	385.756335184	0.0	22050.0	PDP	dawn	c				the bird
54	Spectrogram 1	1	385.355751623	385.756335184	0.0	22050.0	PDP	dawn	c				the bird
56	Waveform 1	1	387.055663915	387.610318076	0.0	22050.0	PDP	dawn	c				playback
56	Spectrogram 1	1	387.055663915	387.610318076	0.0	22050.0	PDP	dawn	c				playback
59	Waveform 1	1	391.962812331	392.176000000	0.0	22050.0	PDP	dawn	r				sounds like a response- not noted by experimenter
59	Spectrogram 1	1	391.962812331	392.176000000	0.0	22050.0	PDP	dawn	r				sounds like a response- not noted by experimenter
57	Waveform 1	1	392.175943365	393.521493276	0.0	22050.0	PDP	dawn	c				
57	Spectrogram 1	1	392.175943365	393.521493276	0.0	22050.0	PDP	dawn	c				
58	Waveform 1	1	393.742327716	396.371799298	0.0	22050.0	PDP	dawn	c				
58	Spectrogram 1	1	393.742327716	396.371799298	0.0	22050.0	PDP	dawn	c				
9	Waveform 1	1	396.864103500	398.953946500	0.0	22050.0	PDP	dawn	s	f	y		
9	Spectrogram 1	1	396.864103500	398.953946500	0.0	22050.0	PDP	dawn	s	f	y		
60	Waveform 1	1	398.933594493	399.252007068	0.0	22050.0	PDP	dawn	c				playback
60	Spectrogram 1	1	398.933594493	399.252007068	0.0	22050.0	PDP	dawn	c				playback
61	Waveform 1	1	401.316552610	403.185942562	0.0	22050.0	PDP	dawn	c				
61	Spectrogram 1	1	401.316552610	403.185942562	0.0	22050.0	PDP	dawn	c				
63	Waveform 1	1	401.588744004	404.469864233	0.0	22050.0	PDP	dawn	r				
63	Spectrogram 1	1	401.588744004	404.469864233	0.0	22050.0	PDP	dawn	r				
62	Waveform 1	1	404.521221100	404.942347408	0.0	22050.0	PDP	dawn	c				the bird
62	Spectrogram 1	1	404.521221100	404.942347408	0.0	22050.0	PDP	dawn	c				the bird
10	Waveform 1	1	407.715212000	409.684487200	0.0	22050.0	PDP	dawn	s	s	y		
10	Spectrogram 1	1	407.715212000	409.684487200	0.0	22050.0	PDP	dawn	s	s	y		
65	Waveform 1	1	411.444126403	413.857899144	0.0	22050.0	PDP	dawn	r				
65	Spectrogram 1	1	411.444126403	413.857899144	0.0	22050.0	PDP	dawn	r				
64	Waveform 1	1	413.945205817	414.258482705	0.0	22050.0	PDP	dawn	c				the bird
64	Spectrogram 1	1	413.945205817	414.258482705	0.0	22050.0	PDP	dawn	c				the bird
11	Waveform 1	1	419.376692600	421.488457100	0.0	22050.0	PDP	dawn	s	f	y		
11	Spectrogram 1	1	419.376692600	421.488457100	0.0	22050.0	PDP	dawn	s	f	y		
66	Waveform 1	1	421.432468970	422.012801565	0.0	22050.0	PDP	dawn	c				playback
66	Spectrogram 1	1	421.432468970	422.012801565	0.0	22050.0	PDP	dawn	c				playback
68	Waveform 1	1	421.499232897	424.339267633	0.0	22050.0	PDP	dawn	r				
68	Spectrogram 1	1	421.499232897	424.339267633	0.0	22050.0	PDP	dawn	r				
67	Waveform 1	1	424.554966474	425.556425377	0.0	22050.0	PDP	dawn	c				the bird match
67	Spectrogram 1	1	424.554966474	425.556425377	0.0	22050.0	PDP	dawn	c				the bird match
70	Waveform 1	1	429.650667722	432.321224798	0.0	22050.0	PDP	dawn	r				
70	Spectrogram 1	1	429.650667722	432.321224798	0.0	22050.0	PDP	dawn	r				
12	Waveform 1	1	431.061903000	433.166360300	0.0	22050.0	PDP	dawn	s	f	y		
12	Spectrogram 1	1	431.061903000	433.166360300	0.0	22050.0	PDP	dawn	s	f	y		
69	Waveform 1	1	433.156238054	435.148884487	0.0	22050.0	PDP	dawn	c				first the bird then playback
69	Spectrogram 1	1	433.156238054	435.148884487	0.0	22050.0	PDP	dawn	c				first the bird then playback
72	Waveform 1	1	439.455595280	441.746111541	0.0	22050.0	PDP	dawn	r				
72	Spectrogram 1	1	439.455595280	441.746111541	0.0	22050.0	PDP	dawn	r				
71	Waveform 1	1	441.858194622	442.828839405	0.0	22050.0	PDP	dawn	c				the bird
71	Spectrogram 1	1	441.858194622	442.828839405	0.0	22050.0	PDP	dawn	c				the bird
13	Waveform 1	1	442.373363000	444.810295300	0.0	22050.0	PDP	dawn	s	c	y		
13	Spectrogram 1	1	442.373363000	444.810295300	0.0	22050.0	PDP	dawn	s	c	y		
73	Waveform 1	1	444.658045267	445.104850008	0.0	22050.0	PDP	dawn	c				playback
73	Spectrogram 1	1	444.658045267	445.104850008	0.0	22050.0	PDP	dawn	c				playback
75	Waveform 1	1	449.182584611	451.298487524	0.0	22050.0	PDP	dawn	r				
75	Spectrogram 1	1	449.182584611	451.298487524	0.0	22050.0	PDP	dawn	r				
