Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Bird	Experiment	Signal Type	Stim Type	Response	Overlapping	Notes
1	Waveform 1	1	98.927365589	101.043703876	0.0	22050.0	YKD	A	R				Pretrial
1	Spectrogram 1	1	98.927365589	101.043703876	0.0	22050.0	YKD	A	R				Pretrial
2	Waveform 1	1	101.877412898	102.243878402	0.0	22050.0	YKD	A	C				Pretrial
2	Spectrogram 1	1	101.877412898	102.243878402	0.0	22050.0	YKD	A	C				Pretrial
3	Waveform 1	1	189.297760924	190.387995799	0.0	22050.0	YKD	A	R				Pretrial
3	Spectrogram 1	1	189.297760924	190.387995799	0.0	22050.0	YKD	A	R				Pretrial
4	Waveform 1	1	182.967069340	185.770530447	0.0	22050.0	YKD	A	R				Pretrial
4	Spectrogram 1	1	182.967069340	185.770530447	0.0	22050.0	YKD	A	R				Pretrial
5	Waveform 1	1	239.934134022	240.602933567	0.0	22050.0	YKD	A	C				Pretrial
5	Spectrogram 1	1	239.934134022	240.602933567	0.0	22050.0	YKD	A	C				Pretrial
6	Waveform 1	1	237.625401346	239.943295660	0.0	22050.0	YKD	A	R				Pretrial
6	Spectrogram 1	1	237.625401346	239.943295660	0.0	22050.0	YKD	A	R				Pretrial
7	Waveform 1	1	267.272461810	269.718619050	0.0	22050.0	YKD	A	R				Pretrial
7	Spectrogram 1	1	267.272461810	269.718619050	0.0	22050.0	YKD	A	R				Pretrial
8	Waveform 1	1	270.204185843	270.790530650	0.0	22050.0	YKD	A	C				Pretrial
8	Spectrogram 1	1	270.204185843	270.790530650	0.0	22050.0	YKD	A	C				Pretrial
9	Waveform 1	1	292.860916193	295.068870855	0.0	22050.0	YKD	A	R				Pretrial
9	Spectrogram 1	1	292.860916193	295.068870855	0.0	22050.0	YKD	A	R				Pretrial
10	Waveform 1	1	295.261265245	295.957549703	0.0	22050.0	YKD	A	C				Pretrial
10	Spectrogram 1	1	295.261265245	295.957549703	0.0	22050.0	YKD	A	C				Pretrial
11	Waveform 1	1	307.940971655	310.231381056	0.0	22050.0	YKD	A	S	S			
11	Spectrogram 1	1	307.940971655	310.231381056	0.0	22050.0	YKD	A	S	S			
12	Waveform 1	1	310.625331473	311.101736628	0.0	22050.0	YKD	A	C				
12	Spectrogram 1	1	310.625331473	311.101736628	0.0	22050.0	YKD	A	C				
13	Waveform 1	1	320.254397991	322.636423768	0.0	22050.0	YKD	A	S	S			
13	Spectrogram 1	1	320.254397991	322.636423768	0.0	22050.0	YKD	A	S	S			
14	Waveform 1	1	327.995981766	329.095378279	0.0	22050.0	YKD	A	C				
