Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Bird	Experiment	Signal Type	Stim Type	Response	Overlapping	Notes
1	Waveform 1	1	308.007	310.4102855	0	22050	YKD	a	s	c			
1	Spectrogram 1	1	308.007	310.4102855	0	22050	YKD	a	s	c			
2	Waveform 1	1	320.3624492	322.8523735	0	22050	YKD	a	s	c			
2	Spectrogram 1	1	320.3624492	322.8523735	0	22050	YKD	a	s	c			
4	Waveform 1	1	332.6143083	334.4563249	0	22050	YKD	a	s	f			
4	Spectrogram 1	1	332.6143083	334.4563249	0	22050	YKD	a	s	f			
5	Waveform 1	1	344.215088	346.7690496	0	22050	YKD	a	s	s			
5	Spectrogram 1	1	344.215088	346.7690496	0	22050	YKD	a	s	s			
7	Waveform 1	1	356.3181544	358.7289737	0	22050	YKD	a	s	s			
7	Spectrogram 1	1	356.3181544	358.7289737	0	22050	YKD	a	s	s			
8	Waveform 1	1	368.4281394	371.102642	0	22050	YKD	a	s	c			
8	Spectrogram 1	1	368.4281394	371.102642	0	22050	YKD	a	s	c			
9	Waveform 1	1	380.7572201	383.1906408	0	22050	YKD	a	s	s			
9	Spectrogram 1	1	380.7572201	383.1906408	0	22050	YKD	a	s	s			
10	Waveform 1	1	392.8301515	394.7776414	0	22050	YKD	a	s	f			
10	Spectrogram 1	1	392.8301515	394.7776414	0	22050	YKD	a	s	f			
11	Waveform 1	1	404.5119169	407.2353893	0	22050	YKD	a	s	c			
11	Spectrogram 1	1	404.5119169	407.2353893	0	22050	YKD	a	s	c			
12	Waveform 1	1	416.8995342	419.4346613	0	22050	YKD	a	s	c			
12	Spectrogram 1	1	416.8995342	419.4346613	0	22050	YKD	a	s	c			
13	Waveform 1	1	429.1570438	431.0668647	0	22050	YKD	a	s	f			
13	Spectrogram 1	1	429.1570438	431.0668647	0	22050	YKD	a	s	f			
14	Waveform 1	1	440.6272703	443.2038334	0	22050	YKD	a	s	c			
14	Spectrogram 1	1	440.6272703	443.2038334	0	22050	YKD	a	s	c			
15	Waveform 1	1	452.9738604	455.490153	0	22050	YKD	a	s	s			
15	Spectrogram 1	1	452.9738604	455.490153	0	22050	YKD	a	s	s			
16	Waveform 1	1	465.0354907	467.1110554	0	22050	YKD	a	s	f			
16	Spectrogram 1	1	465.0354907	467.1110554	0	22050	YKD	a	s	f			
17	Waveform 1	1	476.6789945	479.1387836	0	22050	YKD	a	s	s			
17	Spectrogram 1	1	476.6789945	479.1387836	0	22050	YKD	a	s	s			
18	Waveform 1	1	488.4505733	490.4244315	0	22050	YKD	a	s	f			
18	Spectrogram 1	1	488.4505733	490.4244315	0	22050	YKD	a	s	f			
19	Waveform 1	1	499.9999048	502.0340335	0	22050	YKD	a	s	f			
19	Spectrogram 1	1	499.9999048	502.0340335	0	22050	YKD	a	s	f			
20	Waveform 1	1	511.5115673	513.5682974	0	22050	YKD	a	s	f			
20	Spectrogram 1	1	511.5115673	513.5682974	0	22050	YKD	a	s	f			
21	Waveform 1	1	522.9667262	525.5357554	0	22050	YKD	a	s	s			
21	Spectrogram 1	1	522.9667262	525.5357554	0	22050	YKD	a	s	s			
22	Waveform 1	1	535.031653	537.7438247	0	22050	YKD	a	s	s			
22	Spectrogram 1	1	535.031653	537.7438247	0	22050	YKD	a	s	s			
23	Waveform 1	1	547.0593815	549.0859764	0	22050	YKD	a	s	f			
23	Spectrogram 1	1	547.0593815	549.0859764	0	22050	YKD	a	s	f			
24	Waveform 1	1	558.8045921	561.5167637	0	22050	YKD	a	s	c			
24	Spectrogram 1	1	558.8045921	561.5167637	0	22050	YKD	a	s	c			
25	Waveform 1	1	570.967636	573.585635	0	22050	YKD	a	s	s			
25	Spectrogram 1	1	570.967636	573.585635	0	22050	YKD	a	s	s			
26	Waveform 1	1	582.641275	584.7695764	0	22050	YKD	a	s	f			
26	Spectrogram 1	1	582.641275	584.7695764	0	22050	YKD	a	s	f			
27	Waveform 1	1	594.3068465	597.0227851	0	22050	YKD	a	s	s			
27	Spectrogram 1	1	594.3068465	597.0227851	0	22050	YKD	a	s	s			
28	Waveform 1	1	606.6765514	609.4075576	0	22050	YKD	a	s	c			
28	Spectrogram 1	1	606.6765514	609.4075576	0	22050	YKD	a	s	c			
29	Waveform 1	1	618.9152262	621.6462324	0	22050	YKD	a	s	s			
29	Spectrogram 1	1	618.9152262	621.6462324	0	22050	YKD	a	s	s			
30	Waveform 1	1	631.201347	633.9022179	0	22050	YKD	a	s	c			
30	Spectrogram 1	1	631.201347	633.9022179	0	22050	YKD	a	s	c			
31	Waveform 1	1	643.4550894	645.5909246	0	22050	YKD	a	s	f			
31	Spectrogram 1	1	643.4550894	645.5909246	0	22050	YKD	a	s	f			
32	Waveform 1	1	655.1083491	657.7941524	0	22050	YKD	a	s	c			
32	Spectrogram 1	1	655.1083491	657.7941524	0	22050	YKD	a	s	c			
