"","Selection","View","Channel","Begin Time (s)","End Time (s)","Low Freq (Hz)","High Freq (Hz)","Bird","Trial Type","Signal Type","Stim Type","Response","Overlapping","Notes","SongNum","SongSel","Duration","SongPath","SongPath2"
"1",1,"Waveform 1",1,10,12.2917233560091,1,1,"YB","Afternoon","S","Slow","","","","Song 2","Afternoon1",2.29172335600907,"C:/Users/Alan Nielsen/Documents/GitHub/Song Matching Experiment/Simulated/For Loop/Stimuli/Afternoon/Song 2-Slow","C:/Users/Alan Nielsen/Documents/GitHub/Song Matching Experiment/Simulated/For Loop/Stimuli/Afternoon/Song 2-Slow-Afternoon1-Silent.wav"
"31",1,"Spectrogram 1",1,10,12.2917233560091,1,1,"YB","Afternoon","S","Slow","","","","Song 2","Afternoon1",2.29172335600907,"C:/Users/Alan Nielsen/Documents/GitHub/Song Matching Experiment/Simulated/For Loop/Stimuli/Afternoon/Song 2-Slow","C:/Users/Alan Nielsen/Documents/GitHub/Song Matching Experiment/Simulated/For Loop/Stimuli/Afternoon/Song 2-Slow-Afternoon1-Silent.wav"
"2",2,"Waveform 1",1,22.2917233560091,24.0064172335601,1,1,"YB","Afternoon","S","Fast","","","","Song 16","Afternoon1",1.71469387755102,"C:/Users/Alan Nielsen/Documents/GitHub/Song Matching Experiment/Simulated/For Loop/Stimuli/Afternoon/Song 16-Fast","C:/Users/Alan Nielsen/Documents/GitHub/Song Matching Experiment/Simulated/For Loop/Stimuli/Afternoon/Song 16-Fast-Afternoon1-Silent.wav"
"32",2,"Spectrogram 1",1,22.2917233560091,24.0064172335601,1,1,"YB","Afternoon","S","Fast","","","","Song 16","Afternoon1",1.71469387755102,"C:/Users/Alan Nielsen/Documents/GitHub/Song Matching Experiment/Simulated/For Loop/Stimuli/Afternoon/Song 16-Fast","C:/Users/Alan Nielsen/Documents/GitHub/Song Matching Experiment/Simulated/For Loop/Stimuli/Afternoon/Song 16-Fast-Afternoon1-Silent.wav"
"3",3,"Waveform 1",1,34.0064172335601,36.7457369614513,1,1,"YB","Afternoon","S","Control","","","","Song 9","Afternoon1",2.73931972789116,"C:/Users/Alan Nielsen/Documents/GitHub/Song Matching Experiment/Simulated/For Loop/Stimuli/Afternoon/Song 9-Control","C:/Users/Alan Nielsen/Documents/GitHub/Song Matching Experiment/Simulated/For Loop/Stimuli/Afternoon/Song 9-Control-Afternoon1-Silent.wav"
"33",3,"Spectrogram 1",1,34.0064172335601,36.7457369614513,1,1,"YB","Afternoon","S","Control","","","","Song 9","Afternoon1",2.73931972789116,"C:/Users/Alan Nielsen/Documents/GitHub/Song Matching Experiment/Simulated/For Loop/Stimuli/Afternoon/Song 9-Control","C:/Users/Alan Nielsen/Documents/GitHub/Song Matching Experiment/Simulated/For Loop/Stimuli/Afternoon/Song 9-Control-Afternoon1-Silent.wav"
"4",4,"Waveform 1",1,46.7457369614513,48.4604308390023,1,1,"YB","Afternoon","S","Fast","","","","Song 16","Afternoon1",1.71469387755102,"C:/Users/Alan Nielsen/Documents/GitHub/Song Matching Experiment/Simulated/For Loop/Stimuli/Afternoon/Song 16-Fast","C:/Users/Alan Nielsen/Documents/GitHub/Song Matching Experiment/Simulated/For Loop/Stimuli/Afternoon/Song 16-Fast-Afternoon1-Silent.wav"
"34",4,"Spectrogram 1",1,46.7457369614513,48.4604308390023,1,1,"YB","Afternoon","S","Fast","","","","Song 16","Afternoon1",1.71469387755102,"C:/Users/Alan Nielsen/Documents/GitHub/Song Matching Experiment/Simulated/For Loop/Stimuli/Afternoon/Song 16-Fast","C:/Users/Alan Nielsen/Documents/GitHub/Song Matching Experiment/Simulated/For Loop/Stimuli/Afternoon/Song 16-Fast-Afternoon1-Silent.wav"
"5",5,"Waveform 1",1,58.4604308390023,61.1997505668934,1,1,"YB","Afternoon","S","Control","","","","Song 9","Afternoon1",2.73931972789116,"C:/Users/Alan Nielsen/Documents/GitHub/Song Matching Experiment/Simulated/For Loop/Stimuli/Afternoon/Song 9-Control","C:/Users/Alan Nielsen/Documents/GitHub/Song Matching Experiment/Simulated/For Loop/Stimuli/Afternoon/Song 9-Control-Afternoon1-Silent.wav"
"35",5,"Spectrogram 1",1,58.4604308390023,61.1997505668934,1,1,"YB","Afternoon","S","Control","","","","Song 9","Afternoon1",2.73931972789116,"C:/Users/Alan Nielsen/Documents/GitHub/Song Matching Experiment/Simulated/For Loop/Stimuli/Afternoon/Song 9-Control","C:/Users/Alan Nielsen/Documents/GitHub/Song Matching Experiment/Simulated/For Loop/Stimuli/Afternoon/Song 9-Control-Afternoon1-Silent.wav"
