Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Bird	Experiment	Signal Type	Stim Type	Response	Overlapping	Notes
1	Waveform 1	1	374.547	376.9812073	0	22050	XUU	Dawn	S	F			
1	Spectrogram 1	1	374.547	376.9812073	0	22050	XUU	Dawn	S	F			
2	Waveform 1	1	387.1998066	390.4454163	0	22050	XUU	Dawn	S	S			
2	Spectrogram 1	1	387.1998066	390.4454163	0	22050	XUU	Dawn	S	S			
3	Waveform 1	1	400.1822455	403.4278552	0	22050	XUU	Dawn	S	S			
3	Spectrogram 1	1	400.1822455	403.4278552	0	22050	XUU	Dawn	S	S			
4	Waveform 1	1	413.2661095	415.2692593	0	22050	XUU	Dawn	S	C			
4	Spectrogram 1	1	413.2661095	415.2692593	0	22050	XUU	Dawn	S	C			
5	Waveform 1	1	425.3103643	428.5052614	0	22050	XUU	Dawn	S	S			
5	Spectrogram 1	1	425.3103643	428.5052614	0	22050	XUU	Dawn	S	S			
6	Waveform 1	1	438.2674468	440.6002288	0	22050	XUU	Dawn	S	F			
6	Spectrogram 1	1	438.2674468	440.6002288	0	22050	XUU	Dawn	S	F			
7	Waveform 1	1	450.1342073	452.2387824	0	22050	XUU	Dawn	S	C			
7	Spectrogram 1	1	450.1342073	452.2387824	0	22050	XUU	Dawn	S	C			
8	Waveform 1	1	462.0009678	464.0041175	0	22050	XUU	Dawn	S	F			
8	Spectrogram 1	1	462.0009678	464.0041175	0	22050	XUU	Dawn	S	F			
9	Waveform 1	1	473.4620271	475.6173147	0	22050	XUU	Dawn	S	C			
9	Spectrogram 1	1	473.4620271	475.6173147	0	22050	XUU	Dawn	S	C			
10	Waveform 1	1	485.2527185	487.4080062	0	22050	XUU	Dawn	S	F			
10	Spectrogram 1	1	485.2527185	487.4080062	0	22050	XUU	Dawn	S	F			
11	Waveform 1	1	496.2320076	498.1590884	0	22050	XUU	Dawn	S	C			
11	Spectrogram 1	1	496.2320076	498.1590884	0	22050	XUU	Dawn	S	C			
12	Waveform 1	1	507.9973428	510.1779868	0	22050	XUU	Dawn	S	F			
12	Spectrogram 1	1	507.9973428	510.1779868	0	22050	XUU	Dawn	S	F			
13	Waveform 1	1	519.9148159	521.8418967	0	22050	XUU	Dawn	S	F			
13	Spectrogram 1	1	519.9148159	521.8418967	0	22050	XUU	Dawn	S	F			
14	Waveform 1	1	531.7562201	534.9511171	0	22050	XUU	Dawn	S	S			
14	Spectrogram 1	1	531.7562201	534.9511171	0	22050	XUU	Dawn	S	S			
15	Waveform 1	1	544.1047508	546.1839695	0	22050	XUU	Dawn	S	F			
15	Spectrogram 1	1	544.1047508	546.1839695	0	22050	XUU	Dawn	S	F			
16	Waveform 1	1	555.5911663	557.7210977	0	22050	XUU	Dawn	S	C			
16	Spectrogram 1	1	555.5911663	557.7210977	0	22050	XUU	Dawn	S	C			
17	Waveform 1	1	566.697237	570.0696284	0	22050	XUU	Dawn	S	S			
17	Spectrogram 1	1	566.697237	570.0696284	0	22050	XUU	Dawn	S	S			
18	Waveform 1	1	579.8825264	581.9110325	0	22050	XUU	Dawn	S	C			
18	Spectrogram 1	1	579.8825264	581.9110325	0	22050	XUU	Dawn	S	C			
19	Waveform 1	1	591.1660915	594.3863448	0	22050	XUU	Dawn	S	S			
19	Spectrogram 1	1	591.1660915	594.3863448	0	22050	XUU	Dawn	S	S			
20	Waveform 1	1	604.2499555	606.1770363	0	22050	XUU	Dawn	S	C			
20	Spectrogram 1	1	604.2499555	606.1770363	0	22050	XUU	Dawn	S	C			
21	Waveform 1	1	615.7870838	619.0834061	0	22050	XUU	Dawn	S	S			
21	Spectrogram 1	1	615.7870838	619.0834061	0	22050	XUU	Dawn	S	S			
22	Waveform 1	1	628.7441663	630.9501666	0	22050	XUU	Dawn	S	C			
22	Spectrogram 1	1	628.7441663	630.9501666	0	22050	XUU	Dawn	S	C			
23	Waveform 1	1	641.2448347	643.3240534	0	22050	XUU	Dawn	S	C			
23	Spectrogram 1	1	641.2448347	643.3240534	0	22050	XUU	Dawn	S	C			
24	Waveform 1	1	653.5933654	655.900791	0	22050	XUU	Dawn	S	F			
24	Spectrogram 1	1	653.5933654	655.900791	0	22050	XUU	Dawn	S	F			
25	Waveform 1	1	664.9022867	667.1336433	0	22050	XUU	Dawn	S	C			
25	Spectrogram 1	1	664.9022867	667.1336433	0	22050	XUU	Dawn	S	C			
26	Waveform 1	1	677.0479667	680.3442891	0	22050	XUU	Dawn	S	S			
26	Spectrogram 1	1	677.0479667	680.3442891	0	22050	XUU	Dawn	S	S			
27	Waveform 1	1	690.0557619	692.2871185	0	22050	XUU	Dawn	S	F			
27	Spectrogram 1	1	690.0557619	692.2871185	0	22050	XUU	Dawn	S	F			
28	Waveform 1	1	702.2521546	705.6499023	0	22050	XUU	Dawn	S	S			
28	Spectrogram 1	1	702.2521546	705.6499023	0	22050	XUU	Dawn	S	S			
29	Waveform 1	1	715.4876063	717.9218136	0	22050	XUU	Dawn	S	F			
29	Spectrogram 1	1	715.4876063	717.9218136	0	22050	XUU	Dawn	S	F			
30	Waveform 1	1	727.988275	731.1324594	0	22050	XUU	Dawn	S	S			
30	Spectrogram 1	1	727.988275	731.1324594	0	22050	XUU	Dawn	S	S			
