Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Bird	Experiment	Signal Type	Stim Type	Response	Overlapping	Notes
1	Waveform 1	1	533.233918100	536.157894700	0.0	22050.0	KDK	dawn	stim	f			
1	Spectrogram 1	1	533.233918100	536.157894700	0.0	22050.0	KDK	dawn	stim	f			
2	Waveform 1	1	544.871345000	548.029239800	0.0	22050.0	KDK	dawn	stim	f			
2	Spectrogram 1	1	544.871345000	548.029239800	0.0	22050.0	KDK	dawn	stim	f			
3	Waveform 1	1	557.093567300	559.608187100	0.0	22050.0	KDK	dawn	stim	c			
3	Spectrogram 1	1	557.093567300	559.608187100	0.0	22050.0	KDK	dawn	stim	c			
4	Waveform 1	1	569.074561420	571.925438613	0.0	22050.0	KDK	dawn	stim	s			
4	Spectrogram 1	1	569.074561420	571.925438613	0.0	22050.0	KDK	dawn	stim	s			
5	Waveform 1	1	581.274853830	584.096491257	0.0	22050.0	KDK	dawn	stim	s		y	
5	Spectrogram 1	1	581.274853830	584.096491257	0.0	22050.0	KDK	dawn	stim	s		y	
6	Waveform 1	1	593.878814032	595.786708769	0.0	22050.0	KDK	dawn	stim	f			
6	Spectrogram 1	1	593.878814032	595.786708769	0.0	22050.0	KDK	dawn	stim	f			
7	Waveform 1	1	605.808638600	608.381738000	0.0	22050.0	KDK	dawn	stim	c		y	
7	Spectrogram 1	1	605.808638600	608.381738000	0.0	22050.0	KDK	dawn	stim	c		y	
8	Waveform 1	1	617.694603529	620.910977798	0.0	22050.0	KDK	dawn	stim	c			
8	Spectrogram 1	1	617.694603529	620.910977798	0.0	22050.0	KDK	dawn	stim	c			
9	Waveform 1	1	629.989925110	633.359808151	0.0	22050.0	KDK	dawn	stim	c			
9	Spectrogram 1	1	629.989925110	633.359808151	0.0	22050.0	KDK	dawn	stim	c			
11	Waveform 1	1	654.764275931	657.783281779	0.0	22050.0	KDK	dawn	stim	c		y	
11	Spectrogram 1	1	654.764275931	657.783281779	0.0	22050.0	KDK	dawn	stim	c		y	
12	Waveform 1	1	666.767389700	671.131424794	0.0	22050.0	KDK	dawn	stim	c			
